year,mnlegdist,legdist_n_kids_u5,legdist_n_fams_u5,state_n_kids_u5,state_n_fams_u5,hr_slots,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_hr_slots,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_hr_slots,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_hr_slots,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_hr_slots,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_hr_slots,p75_hr_slots,p50_hr_slots,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_mnlegdist,rank_hr_slots,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2020,53A,2584.884,2065.9487,349261,259503,.31035969,.49985358,.62266034,.42994657,.12266266,.24030857,.070051111,250.79683,290.6915,320.83203,139.092,1.4339875,-.12838346,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,.21976413,.38273734,.31026489,.47702798,.7423237,.63457292,.30719924,.50205827,.40416577,.07885766,.15504418,.11906085,.15519977,.30040038,.22351864,.052659776,.088655263,.070828252,235.36522,262.48981,250.41014,276.23032,304.7601,290.74164,307.78729,328.14154,320.93088,123.06076,162.13109,145.83731,1.3711514,1.4768399,1.4255453,-.33795148,.074482732,-.072144143,.45292366,.55557859,.5089041,134,27,51,28,93,22,80,28,82,100,92,117,83,119,20,69,11,35,48,16
2021,53A,2584.884,2065.9487,349261,259503,.31771863,.48800352,.65555322,.45310745,.12724641,.24251929,.075199336,257.82339,320.49686,353.6333,7.6187272,1.4440653,-.10840251,.25498864,.58233821,.30032423,.19155487,.16452955,.090459101,200.82707,275.34302,272.51553,8.8873844,1.261619,9.2420166e-10,.4128885,.27336735,.57948226,.39852765,.11708596,.20949866,.063868679,251.81323,316.85901,323.74631,7.80584,1.2729286,-.20208576,.46881911,.23254494,.5858258,.18040022,.28249481,.10961416,.12293078,138.5638,213.12578,198.2066,10.293574,1.2451237,.24678306,.34458718,.2208669,.53308749,.25042906,.12387804,.13743189,.057669424,204.30151,297.31744,303.00916,7.2924871,1.2356136,-.12613159,.42891139,.20345016,.40002644,.29981777,.48423213,.78625673,.66384989,.30897415,.53452486,.41107902,.079044379,.16564263,.12110128,.14156646,.31256497,.20884177,.052612137,.097486146,.081417881,236.41504,272.1481,255.19304,306.36688,336.12878,321.09207,342.07935,363.55457,352.01517,6.8357859,8.280139,7.4089866,1.3583889,1.5349264,1.4420669,-.32398632,.089690022,-.059875254,.43536797,.5569883,.50723827,134,31,42,31,85,27,68,41,79,100,100,121,53,119,19,69,11,33,52,16
2022,53A,2584.884,2065.9487,349261,259503,.34031284,.49167541,.68789697,.49105603,.12221603,.26568791,.074624926,267.1012,327.95267,351.90933,7.7410417,1.375598,-.11978492,.26744977,.59806472,.34602442,.18187934,.19728884,.070160918,206.02438,267.03397,268.21628,8.9497108,1.2590977,1.1749185e-09,.42291179,.28764853,.59792238,.42707723,.1100736,.22687696,.060771573,253.76491,311.44153,320.31583,7.7107048,1.2617077,-.20119825,.47959268,.24278243,.59823847,.24704041,.26957062,.16115496,.081627466,147.72226,205.79477,197.83298,10.619012,1.2555509,.24570918,.35369146,.23990816,.56106758,.30584425,.12088981,.16885473,.050118964,211.27977,288.37915,295.1109,7.2191019,1.2429373,-.13536032,.44643068,.20855248,.44989049,.31948781,.49793729,.84507728,.72195834,.34675398,.60466444,.49483976,.077377439,.15903133,.12049943,.15248141,.35154587,.23455875,.04751749,.099325903,.081299603,252.07747,274.47586,262.25705,313.46146,339.37781,325.66187,338.55328,360.91986,350.68271,6.8254328,8.4949875,7.4246688,1.2880335,1.3977128,1.3414028,-.38590959,.13791554,-.084007107,.43422395,.57476288,.50370413,134,25,36,30,85,30,52,42,80,107,116,122,57,110,18,71,11,30,58,12
2012,53B,3096.2129,2153.0415,349261,259503,.00050034886,.0017681327,.53537154,.34655529,.1883159,0,.00050034886,242.19879,289.9678,,22.764023,,-.75232714,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,5.3246717e-27,6.9361894e-10,2.8487358e-14,.29605654,.74748176,.48889345,.14128479,.49261606,.29218906,.11747956,.25741762,.17303143,0,0,0,5.3246717e-27,6.9361894e-10,2.8487358e-14,229.1422,258.66998,246.28584,281.3808,310.11081,294.91135,,,,19.282619,25.861162,21.588585,,,,-1.0503868,-.51705456,-.6735301,2.1523834e-26,1.1475507e-09,4.1050517e-14,134,116,62,16,97,67.5,116,115,126,128,122,,77,,35,65,0,57,36,7
2013,53B,3096.2129,2153.0415,349261,259503,.20004417,.309728,.521878,.32981399,.19156398,.19954418,.00049999956,250.27545,301.00208,267.6199,22.166334,1.2115912,-.44509986,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,.023643961,.33398911,.17030193,.29527813,.70050001,.50733304,.16226055,.46885276,.28685158,.11187327,.26564488,.17932907,.021127049,.33398911,.17030193,5.3246717e-27,6.9361894e-10,2.8487287e-14,241.91499,263.08035,253.89749,292.31427,314.53171,308.5976,241.59113,309.64346,260.82437,19.255005,25.861162,21.588585,.92193997,1.5889126,1.1102779,-.79857296,-.18529379,-.39236665,.073933199,.50847167,.33989072,134,15,73,26,95,4,118,17,122,129,134,77,103,19,37,63,0,56,37,7
2014,53B,3096.2129,2153.0415,349261,259503,.16552229,.25274327,.5380674,.33842519,.19745561,.16333571,.0021865857,253.43341,306.60809,277.54721,17.377182,1.1854091,-.52412426,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.02038455,.27806914,.12930943,.3168107,.72367287,.51942253,.16090111,.47314468,.30457172,.11214491,.28432953,.17279786,.01427464,.27509737,.12922667,1.7807313e-13,.000072985582,8.3674578e-09,243.9487,267.84167,256.54382,296.95029,318.24347,309.69257,246.59772,316.11014,263.2113,14.77846,21.138931,18.479088,.93247181,1.4728867,1.0758195,-.91400266,-.26035258,-.47830069,.060281642,.43077454,.25057977,134,45,81,31,95,23,134,58,131,132,134,99,124,25,37,63,0,51,40,10
2015,53B,3096.2129,2153.0415,349261,259503,.14986461,.23291105,.51274514,.33309552,.1774642,.14767917,.0021854441,260.21307,307.63013,286.6741,17.249649,1.214548,-.56423306,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.013941349,.23804371,.11084266,.33051857,.66817826,.49606204,.20755878,.42706892,.29486597,.098954178,.25132221,.15636988,.012480449,.23804371,.10719998,3.4642994e-13,.000076593111,1.2807237e-08,254.08037,272.26358,264.29437,298.54315,324.38782,307.43396,257.8194,317.74234,281.40607,14.693976,20.916708,18.361149,.94455987,1.5242492,1.1087933,-1.0489916,-.21336001,-.56233311,.057155661,.37422818,.22741355,134,71,84,32,94,37,134,79,134,132,134,99,124,33,35,65,0,49,41,10
2016,53B,3096.2129,2153.0415,349261,259503,.14050403,.34254125,.3117874,.19160375,.11056287,.13088325,.0096207829,270.36838,379.0806,396.89938,10.483942,1.8217646,-.40737858,.10475305,.30868447,.16964787,.11242023,.07813669,.026616363,168.51242,242.1907,246.28207,38.804512,1.6600305,7.6565043e-10,.2843667,.13995342,.37132013,.24233294,.10267338,.1136396,.026313821,221.29439,274.26117,281.49667,12.025635,1.3112875,-.145895,.35410124,.061771214,.23220243,.080894902,.12432174,.034785431,.026985783,104.06235,203.03069,187.33775,71.503181,2.2442749,.17814684,.19921653,.067397177,.26988581,.12638226,.08399827,.039365496,.0077712298,179.23958,254.69212,267.13513,10.302787,1.3251808,-.076522715,.25419465,.01819272,.18754363,.11925066,.10239544,.43090883,.3128404,.035613399,.27539036,.18785043,.043352529,.15489745,.095328145,.015323488,.1704165,.11063675,.000065132459,.017305247,.0021937024,224.49414,327.19119,262.83923,338.63187,407.74734,397.54364,329.50348,464.5249,408.87897,6.1101952,14.500028,11.359224,1.5925076,2.0664535,1.7280762,-.67976785,-.19518808,-.41027537,.16927038,.5135268,.34267545,134,41,59,48,63,35,102,45,134,126,133,131,50,101,35,61,3,36,55,9
2017,53B,3096.2129,2153.0415,349261,259503,.20806652,.39146224,.44092113,.30808976,.13064703,.20588218,.0021843347,295.15817,346.3544,357.81552,50.995647,1.4900358,-.48823479,.16696499,.44115615,.21265782,.17964444,.11711731,.049847685,183.03572,275.08139,247.28606,25.716303,1.3437595,.00013756404,.34881932,.18493438,.43973619,.2857779,.1252379,.15530461,.029629765,227.56776,279.61356,284.02005,12.382446,1.3146435,-.19302246,.40445119,.14502324,.44288999,.12337369,.24607818,.070488229,.07453502,128.62953,269.54431,195.3779,42.006691,1.3853948,.2361272,.2808893,.14204176,.41139814,.1803634,.13195089,.09526775,.021559807,187.25017,269.0394,264.0014,8.5519934,1.2634766,-.11787421,.3744601,.063222535,.30543509,.15986913,.23990579,.57361823,.40510166,.15698029,.36581793,.23976138,.05086055,.2036946,.12132719,.051210988,.30532303,.15888906,1.3595063e-13,.000053514414,7.4408391e-09,274.29312,321.99057,306.56369,329.59387,370.51166,343.17084,312.37534,404.01712,340.65717,39.851189,66.111244,62.430271,1.2578415,1.6837578,1.5353198,-.90294409,-.18095301,-.50786829,.19277234,.59971559,.41662937,134,40,73,33,89,20,133,57,134,132,125,132,111,109,30,70,0,41,48,11
2018,53B,3096.2129,2153.0415,349261,259503,.25400189,.3932898,.57426083,.3848789,.17484917,.23946914,.014532739,310.30896,371.86359,385.979,7.7049971,1.4364778,-.34371483,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.099781424,.38896468,.21564926,.32116792,.7701245,.56468678,.22403321,.48300168,.33035156,.082086749,.26524368,.14862582,.086409166,.36733705,.2008827,.0074144225,.018317889,.014947698,299.13129,332.85669,318.27737,364.27908,395.771,372.28564,359.91721,411.80313,373.09314,5.589313,9.5046902,7.1506429,1.2838941,1.5783647,1.381969,-.88259357,.08224231,-.4527626,.25954884,.55166626,.39862221,134,23,47,28,77,11,126,48,117,130,134,134,44,117,30,67,3,41,47,12
2019,53B,3096.2129,2153.0415,349261,259503,.3105844,.44010434,.65179139,.43138346,.17313899,.26331544,.047268961,292.98325,354.94608,364.58142,91.739822,1.3741887,-.29168215,.21685407,.56920344,.27474514,.21301781,.13541356,.081440508,188.82721,254.64575,250.36604,39.83754,1.2466825,-3.9950529e-10,.36112294,.23721111,.56380707,.37398562,.13397329,.18136291,.055848189,236.04593,290.60721,299.03973,48.742886,1.2906914,-.20131844,.4183369,.19199687,.57579273,.15356633,.30953607,.07930655,.11269032,131.17021,200.58304,176.8013,28.325695,1.1799331,.2458223,.29126114,.19229907,.5299468,.23519602,.14615482,.11689028,.046364371,193.21698,273.84366,276.4006,18.412409,1.2438682,-.11975329,.37556082,.14223622,.46046358,.27360925,.39279109,.87543958,.65150368,.26206473,.56806785,.37945831,.084567733,.25597036,.15798512,.11038436,.38632068,.23349103,.024745027,.07513205,.036748692,272.62302,319.99231,294.80139,339.8288,381.09665,353.60751,336.59427,398.14587,354.82941,55.965218,123.29199,71.249557,1.2657782,1.5110912,1.3547595,-.81557572,.14755052,-.3518326,.33397421,.55861396,.45003235,134,22,39,28,77,10,92,40,109,128,134,133,121,109,27,66,7,37,48,14
2020,53B,3096.2129,2153.0415,349261,259503,.30249575,.45797327,.621158,.41357484,.15048578,.24539839,.05709736,296.35837,350.7457,359.26376,183.80006,1.3436462,-.36098805,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,.13879003,.44145277,.26364964,.35137966,.82992321,.61521363,.24536955,.53594786,.35526454,.066617414,.23771308,.13089746,.10181913,.36048269,.21417955,.027647173,.096542038,.036935702,278.78696,325.23367,297.27136,335.98514,377.07294,345.54196,332.79782,393.88687,350.30078,142.73276,225.19649,191.94864,1.2382574,1.4762918,1.3280065,-.88090044,.058954198,-.46150142,.34766537,.57815403,.45769256,134,30,53,33,84,19,104,48,120,128,134,132,115,100,24,67,9,35,48,16
2021,53B,3096.2129,2153.0415,349261,259503,.30699024,.44372094,.63119215,.42660955,.14852948,.2509371,.056053109,310.73993,382.33582,392.25821,7.6885581,1.3395075,-.37501577,.25498864,.58233821,.30032423,.19155487,.16452955,.090459101,200.82707,275.34302,272.51553,8.8873844,1.261619,9.2420166e-10,.4128885,.27336735,.57948226,.39852765,.11708596,.20949866,.063868679,251.81323,316.85901,323.74631,7.80584,1.2729286,-.20208576,.46881911,.23254494,.5858258,.18040022,.28249481,.10961416,.12293078,138.5638,213.12578,198.2066,10.293574,1.2451237,.24678306,.34458718,.2208669,.53308749,.25042906,.12387804,.13743189,.057669424,204.30151,297.31744,303.00916,7.2924871,1.2356136,-.12613159,.42891139,.11190954,.45929164,.24939077,.29174677,.86917967,.62075913,.21473414,.54905629,.36016673,.058100589,.23993044,.12823513,.086248443,.37795714,.1982556,.021694619,.094644316,.039129753,279.80927,341.59436,327.61349,372.29312,402.9024,386.98462,372.75543,417.60965,388.91815,6.0811515,9.1304827,7.3093877,1.2102325,1.502768,1.2696396,-.98905772,.11022732,-.39924297,.31115982,.57647401,.44348818,134,35,47,37,80,25,95,59,121,130,134,134,57,100,24,68,9,33,52,16
2022,53B,3096.2129,2153.0415,349261,259503,.30840853,.43087265,.64126021,.45594659,.13058272,.25367764,.054730866,318.53723,386.86362,393.33057,7.2790728,1.2571282,-.44738302,.26744977,.59806472,.34602442,.18187934,.19728884,.070160918,206.02438,267.03397,268.21628,8.9497108,1.2590977,1.1749185e-09,.42291179,.28764853,.59792238,.42707723,.1100736,.22687696,.060771573,253.76491,311.44153,320.31583,7.7107048,1.2617077,-.20119825,.47959268,.24278243,.59823847,.24704041,.26957062,.16115496,.081627466,147.72226,205.79477,197.83298,10.619012,1.2555509,.24570918,.35369146,.23990816,.56106758,.30584425,.12088981,.16885473,.050118964,211.27977,288.37915,295.1109,7.2191019,1.2429373,-.13536032,.44643068,.10546093,.46818921,.23625782,.27619329,.91393983,.6176486,.19668363,.6276359,.44411218,.055338427,.19942734,.1108956,.082075685,.38608339,.1958746,.021850735,.093380027,.03606984,293.82935,341.49545,321.2579,378.63321,404.11362,391.37311,375.64148,414.82263,396.2547,5.8515315,8.5341349,7.0405993,1.1851975,1.3065151,1.2534082,-1.0722586,.073257565,-.57911479,.27837393,.56134158,.43189073,134,40,54,38,82,32,81,66,131,131,134,133,43,71,20,71,9,30,58,12
2012,54A,3354.1216,2449.656,349261,259503,.018629046,.044045798,.46646124,.1010474,.3467848,0,.018629046,165.38008,255.93127,,11.684653,,-.095339522,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.00039270968,.030200412,.0027904804,.32808667,.59874475,.4417944,.058498573,.12170226,.094269231,.25906196,.44071376,.33652857,0,0,0,.00039270968,.030200412,.0027904804,165.87437,172.93481,170.74069,249.65154,262.7793,256.91751,,,,9.3338432,14.277807,12.750025,,,,-.27787989,.084933639,-.095697552,.00088271167,.071453616,.0060436865,134,71,84,100,51,67.5,71,64,68,63,94,,46,,74,22,4,57,36,7
2013,54A,3354.1216,2449.656,349261,259503,.098562449,.21386442,.44874704,.10200412,.32982734,.081646875,.016915575,170.0065,258.14151,273.103,11.714768,1.7559799,-.082489774,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,.071022406,.1174439,.094823703,.33255047,.56218624,.42114162,.058535945,.12165712,.094239429,.25069618,.40949267,.31992576,.051376529,.10948917,.085154913,.00039270968,.029831029,.0027904804,168.73856,177.98906,174.85484,251.9599,265.12762,259.79871,272.91708,276.23389,274.46347,9.3337212,14.277807,12.750025,1.7802632,1.8170092,1.8033473,-.20186213,.021687366,-.085676074,.18580395,.24570282,.21151137,134,74,100,104,55,57,73,56,69,63,104,81,47,113,73,23,4,56,37,7
2014,54A,3354.1216,2449.656,349261,259503,.083205052,.17101492,.46701583,.099714287,.32377493,.039678439,.043526612,165.33014,266.57654,281.23953,7.3811355,1.6180483,-.15084063,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.044100493,.1022588,.066120997,.34958881,.57847297,.44149399,.063722245,.1182871,.09440729,.24004322,.40346205,.31395701,.0083217258,.049607888,.022896402,.025255734,.05681432,.036152013,165.79877,174.48166,172.02225,256.32343,276.80481,272.10208,281.48337,286.19424,284.17783,5.7802773,8.8708858,7.4075108,1.5614668,1.6696624,1.5978227,-.29762375,-.014879532,-.17440158,.10692129,.20581339,.14690444,134,111,111,111,55,94,62,92,76,65,118,103,28,112,69,21,9,51,40,10
2015,54A,3354.1216,2449.656,349261,259503,.082509294,.18067329,.44947857,.10549269,.30299142,.04151484,.04099445,167.06929,262.58112,267.84674,7.5150366,1.5169517,-.19862349,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.044060916,.10225543,.066124648,.32029316,.56887424,.42760497,.06286788,.11922961,.096567184,.20551205,.37426361,.29254037,.0083336942,.049673446,.022986442,.025034858,.045902416,.035358191,165.47527,177.19026,173.54779,258.12961,269.77255,266.90411,263.99997,268.5513,266.58786,6.4324579,8.8631363,7.4010162,1.436252,1.561657,1.4752814,-.37096694,-.052510634,-.210107,.11394595,.22722416,.15946549,134,114,106,105,56,96,73,97,83,63,89,84,32,113,67,23,9,49,41,10
2016,54A,3354.1216,2449.656,349261,259503,.075657614,.24543625,.29582718,.042451847,.20124511,.023527414,.0521302,141.11102,272.83862,185.88634,7.1697154,1.0981911,.079553083,.10475305,.30868447,.16964787,.11242023,.07813669,.026616363,168.51242,242.1907,246.28207,38.804512,1.6600305,7.6565043e-10,.2843667,.13995342,.37132013,.24233294,.10267338,.1136396,.026313821,221.29439,274.26117,281.49667,12.025635,1.3112875,-.145895,.35410124,.061771214,.23220243,.080894902,.12432174,.034785431,.026985783,104.06235,203.03069,187.33775,71.503181,2.2442749,.17814684,.19921653,.067397177,.26988581,.12638226,.08399827,.039365496,.0077712298,179.23958,254.69212,267.13513,10.302787,1.3251808,-.076522715,.25419465,.033104319,.075293452,.05746353,.19247615,.31950685,.25203261,.000016063037,.019238161,.0012966611,.14955138,.22289684,.18925369,.0015561719,.017793315,.011480326,.027195798,.064329758,.041689418,131.24915,148.68469,139.65125,253.93848,279.8136,277.13593,161.64349,180.1153,167.31833,5.8978577,8.6027594,7.3398199,1.0010233,1.0825908,1.017899,-.050373256,.12331878,.047411248,.16724139,.27063578,.21974052,134,83,67,111,5,102,13,76,50,49,95,42,19,15,68,14,18,36,55,9
