year,county_n_kids_u5,county_n_fams_u5,state_n_kids_u5,state_n_fams_u5,county,hr_slots,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_hr_slots,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_hr_slots,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_hr_slots,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_hr_slots,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_hr_slots,p75_hr_slots,p50_hr_slots,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_county,rank_hr_slots,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2020,2100.0002,1546.0002,349261,259503,Morrison,.17364916,.29944083,.52573013,.06821391,.34601635,.062149268,.1114999,119.33691,152.96042,146.45821,56.724014,1.1486157,.22300959,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,5.7134394e-19,.23652527,.11470872,.050293628,.72930509,.52976233,0,.020056292,1.2364078e-27,.0017832748,.45177892,.31417972,0,.015513755,8.8283034e-11,1.2321608e-22,.21537104,.040182926,108.80601,131.70616,116.67812,135.22522,156.47229,142.42204,143.34514,151.38336,147.94717,14.118575,71.478844,29.805614,1.1038914,1.1975291,1.1554102,-.45612004,.64765859,.20467557,3.8954431e-16,.41746697,.2663722,87,57,61,60,39,47,47,45,58,42,11,31,46,44,66,13,21,35,48,16
2021,2100.0002,1546.0002,349261,259503,Morrison,.17557523,.31906217,.48486266,.054005843,.33418852,.078906961,.096668266,118.85619,155.52701,148.99707,13.481154,1.0728232,,.25498864,.58233821,.30032423,.19155487,.16452955,.090459101,200.82707,275.34302,272.51553,8.8873844,1.261619,,.4128885,.27336735,.57948226,.39852765,.11708596,.20949866,.063868679,251.81323,316.85901,323.74631,7.80584,1.2729286,,.46881911,.23254494,.5858258,.18040022,.28249481,.10961416,.12293078,138.5638,213.12578,198.2066,10.293574,1.2451237,,.34458718,.2208669,.53308749,.25042906,.12387804,.13743189,.057669424,204.30151,297.31744,303.00916,7.2924871,1.2356136,,.42891139,1.6971040e-26,.29563043,.04861103,.012778288,.71912038,.45196861,0,.035560418,1.0696626e-36,.000067239744,.40652028,.26703501,0,.048782095,.000025347612,1.1179948e-36,.21989609,.00012958274,97.676109,140.16417,118.97564,148.80836,163.55284,156.4917,140.73782,158.00282,150.4556,4.8889794,23.572271,8.8916836,.98296624,1.1198516,1.0520518,,,,2.1080195e-23,.49964774,.33544415,87,56,62,68,38,43,57,47,,42,10,26,76,28,69,11,20,33,52,16
2022,2100.0002,1546.0002,349261,259503,Morrison,.19707337,.3130348,.5287022,.12849665,.34645149,.14331931,.053754065,122.94392,165.81947,156.84109,11.056772,1.135802,,.26744977,.59806472,.34602442,.18187934,.19728884,.070160918,206.02438,267.03397,268.21628,8.9497108,1.2590977,,.42291179,.28764853,.59792238,.42707723,.1100736,.22687696,.060771573,253.76491,311.44153,320.31583,7.7107048,1.2617077,,.47959268,.24278243,.59823847,.24704041,.26957062,.16115496,.081627466,147.72226,205.79477,197.83298,10.619012,1.2555509,,.35369146,.23990816,.56106758,.30584425,.12088981,.16885473,.050118964,211.27977,288.37915,295.1109,7.2191019,1.2429373,,.44643068,1.3846272e-16,.22180995,.12971196,.043070339,.68795562,.4489826,0,.15877765,1.0233322e-12,.0061165467,.45409361,.31060213,1.4574315e-17,.13767619,.0034323786,0,.079964638,.00087658752,112.23645,143.69164,130.27408,145.13402,196.09467,167.8065,143.82846,168.28494,155.46234,3.4319305,19.583372,5.2777882,.95749289,1.2301946,1.153219,,,,4.0247943e-14,.44643635,.32584733,87,59,59,72,32,45,65,50,,28,10,21,43,25,66,24,10,30,58,12
2012,2585.0002,1804.0001,349261,259503,Mower,.010078241,.022368593,.40220529,.094774425,.29735261,0,.010078241,115.33728,163.0565,,18.917124,,.30658948,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,1.3984196e-15,.017858494,.01480425,.25160927,.53521961,.4563581,4.5594902e-07,.17341346,.094233945,.19609927,.35104549,.30008847,0,0,0,1.3984196e-15,.017858494,.01480425,112.07669,118.88681,114.9416,124.88654,137.20598,126.67087,,,,4.296721,22.069704,6.338685,,,,.051510677,.48841131,.39094508,1.4046006e-10,.033138566,.030893082,87,74,80,44,71,44,74,70,73,60,5,,10,,74,24,3,57,36,7
2013,2585.0002,1804.0001,349261,259503,Mower,.010078243,.022363545,.42179462,.096497886,.31521851,1.1943199e-09,.010078241,119.23833,149.09229,285.08658,13.144032,2.3496621,.13694753,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,5.6593237e-12,.017858494,.01480425,.26466447,.55351353,.4706915,4.5594902e-07,.17623013,.098229662,.19909459,.35404179,.30294442,0,0,0,1.3984196e-15,.017858494,.01480425,115.45499,122.39629,120.2475,134.39279,147.07851,136.1106,284.65289,290.19458,288.01401,4.296721,22.069704,6.338685,2.2945383,2.3771648,2.3241029,.00071751571,.22021848,.16784126,2.1809207e-10,.032860361,.030622564,87,82,80,45,70,48,73,80,72,60,21,75,8,77,75,23,2,56,37,7
2014,2585.0002,1804.0001,349261,259503,Mower,.066360861,.098037511,.50571817,.13279255,.30656478,1.1943199e-09,.066360861,115.98208,175.3436,240.34857,10.009897,1.9058299,.15487599,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.0027617882,.071515888,.046802282,.28617197,.5864265,.49945176,.000099334829,.19526099,.10679801,.18947418,.32355076,.28096581,0,0,0,.0027617882,.071515888,.046802282,115.07791,118.62029,118.15398,162.21092,177.6058,163.36359,225.45029,250.52783,228.01973,4.0433121,13.166693,6.2516632,1.6757193,1.9710505,1.7120104,-.10450155,.2083119,.10850584,.021315543,.12460791,.11417408,87,79,75,37,71,59,59,76,74,59,46,68,16,70,61,26,13,51,40,10
2015,2585.0002,1804.0001,349261,259503,Mower,.068733685,.11716027,.44448286,.082556754,.29323325,.000040808827,.068692878,107.816,150.2943,228.79582,10.246872,1.8929263,.11687003,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.0029606554,.075684175,.051096983,.24568546,.53187275,.45356268,6.3042516e-10,.1620999,.081576198,.15075704,.29922798,.2574172,0,0,0,.0029508863,.075684175,.051096983,105.29211,113.52941,105.95848,136.95035,153.04172,141.16727,227.84731,234.20844,231.05565,4.1109467,13.166693,5.9874668,1.8353546,1.9341035,1.876175,-.16575548,.21530044,.071589679,.033376332,.14674796,.13987544,87,77,80,49,70,61,57,73,69,50,21,74,23,79,66,19,15,49,41,10
2016,2585.0002,1804.0001,349261,259503,Mower,.023511533,.13879001,.14091845,.01992134,.097485587,1.9021076e-09,.023511531,66.924828,191.75426,197.84099,18.254011,2.8589988,.22972085,.10475305,.30868447,.16964787,.11242023,.07813669,.026616363,168.51242,242.1907,246.28207,38.804512,1.6600305,7.6565043e-10,.2843667,.13995342,.37132013,.24233294,.10267338,.1136396,.026313821,221.29439,274.26117,281.49667,12.025635,1.3112875,-.145895,.35410124,.061771214,.23220243,.080894902,.12432174,.034785431,.026985783,104.06235,203.03069,187.33775,71.503181,2.2442749,.17814684,.19921653,.067397177,.26988581,.12638226,.08399827,.039365496,.0077712298,179.23958,254.69212,267.13513,10.302787,1.3251808,-.076522715,.25419465,5.5376262e-08,.026882589,.02042041,.06840755,.15702713,.13761711,2.4904512e-20,.038497258,.018706661,.033523384,.095645957,.081785008,0,0,0,1.6529134e-10,.026882589,.02042041,58.322266,73.064178,69.857315,169.08334,186.72226,173.79169,170.78806,179.51028,173.03806,3.3495862,20.077118,6.7305088,1.9545271,2.926635,2.1263738,.17161725,.25487557,.22086111,5.5416326e-06,.18482432,.16800952,87,66,79,54,65,63,45,54,50,36,43,44,11,58,69,14,17,36,55,9
2017,2585.0002,1804.0001,349261,259503,Mower,.11973928,.33872104,.30848116,.082461029,.16247576,.056194905,.063544378,110.9695,194.22646,140.76173,12.487677,1.1141207,.18115635,.16696499,.44115615,.21265782,.17964444,.11711731,.049847685,183.03572,275.08139,247.28606,25.716303,1.3437595,.00013756404,.34881932,.18493438,.43973619,.2857779,.1252379,.15530461,.029629765,227.56776,279.61356,284.02005,12.382446,1.3146435,-.19302246,.40445119,.14502324,.44288999,.12337369,.24607818,.070488229,.07453502,128.62953,269.54431,195.3779,42.006691,1.3853948,.2361272,.2808893,.14204176,.41139814,.1803634,.13195089,.09526775,.021559807,187.25017,269.0394,264.0014,8.5519934,1.2634766,-.11787421,.3744601,.0042142263,.1682879,.10557073,.17142768,.39855516,.30531287,4.0910446e-18,.1620869,.081576198,.078701273,.17835006,.15327862,2.7901979e-09,.11083312,.047984198,.001723317,.069281809,.047338672,106.61987,125.27464,113.14349,145.18588,159.0343,149.91949,135.26222,141.31779,138.29001,5.2118258,12.839003,7.0519857,1.0548794,1.1445161,1.0797936,-.10866198,.31043482,.21241695,.28754425,.44303018,.41609395,87,50,79,48,77,42,50,24,61,35,7,22,5,17,53,27,21,41,48,11
2018,2585.0002,1804.0001,349261,259503,Mower,.15089747,.45062906,.3789258,.076040216,.21502829,.063040167,.087857299,108.70322,173.47792,151.10762,8.8869133,1.1520894,.21326545,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.074996293,.21266273,.16995558,.18520755,.45848858,.3771601,4.0910446e-18,.14992793,.074092314,.088487417,.20888042,.18181485,.012166986,.11503428,.071370587,.011001335,.11442278,.089663111,97.114075,120.86288,107.73633,153.76505,168.14474,157.7894,145.07304,151.11023,149.03703,4.6390886,10.295664,6.2155643,1.1067169,1.1861709,1.1296167,-.15671128,.41989931,.29155004,.40972444,.49552161,.47516349,87,45,81,51,75,38,44,4,59,38,19,28,17,43,57,20,23,41,47,12
2019,2585.0002,1804.0001,349261,259503,Mower,.17351086,.42966208,.43844867,.084996782,.24516501,.065223992,.10828687,114.20889,172.87619,155.66367,36.60421,1.1819735,.18268293,.21685407,.56920344,.27474514,.21301781,.13541356,.081440508,188.82721,254.64575,250.36604,39.83754,1.2466825,-3.9950529e-10,.36112294,.23721111,.56380707,.37398562,.13397329,.18136291,.055848189,236.04593,290.60721,299.03973,48.742886,1.2906914,-.20131844,.4183369,.19199687,.57579273,.15356633,.30953607,.07930655,.11269032,131.17021,200.58304,176.8013,28.325695,1.1799331,.2458223,.29126114,.19229907,.5299468,.23519602,.14615482,.11689028,.046364371,193.21698,273.84366,276.4006,18.412409,1.2438682,-.11975329,.37556082,.07756795,.23005119,.18092829,.2125141,.49568373,.41073483,2.5833711e-09,.16678946,.083933517,.093846589,.21763882,.18721697,.012586469,.11894853,.073741645,.011503866,.13160115,.10139561,103.11243,126.80969,113.9836,162.30177,170.27718,165.40114,156.5968,161.70532,159.07538,17.422062,37.332947,25.559559,1.1665242,1.2325573,1.19355,-.21488914,.33414835,.22536856,.38224661,.49652115,.47278079,87,47,74,51,68,36,44,7,57,43,31,51,69,51,56,19,25,37,48,14
2020,2585.0002,1804.0001,349261,259503,Mower,.19210993,.48247531,.43668893,.082514592,.22234423,.060279813,.13183011,129.03291,185.01317,173.72887,104.73381,1.306686,.12672295,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,.07509324,.27036768,.21432862,.20840362,.51929057,.43617496,2.9140850e-07,.16192439,.081647985,.077346779,.20162252,.1748679,.0067568757,.1108,.069382012,.022404473,.17805406,.14804259,115.99596,140.25616,132.39206,174.48044,180.87129,177.70317,175.37778,182.35002,179.05835,91.122955,135.7998,104.42706,1.2835333,1.3773696,1.3074369,-.24400884,.31791103,.1876137,.47581387,.55440307,.52967256,87,46,76,57,69,50,37,5,65,58,40,59,72,68,51,19,30,35,48,16
2021,2585.0002,1804.0001,349261,259503,Mower,.19620533,.45986554,.44811776,.11425165,.20200221,.064341433,.13186389,112.23359,178.52783,186.23277,8.7080564,1.3349947,,.25498864,.58233821,.30032423,.19155487,.16452955,.090459101,200.82707,275.34302,272.51553,8.8873844,1.261619,,.4128885,.27336735,.57948226,.39852765,.11708596,.20949866,.063868679,251.81323,316.85901,323.74631,7.80584,1.2729286,,.46881911,.23254494,.5858258,.18040022,.28249481,.10961416,.12293078,138.5638,213.12578,198.2066,10.293574,1.2451237,,.34458718,.2208669,.53308749,.25042906,.12387804,.13743189,.057669424,204.30151,297.31744,303.00916,7.2924871,1.2356136,,.42891139,.072327062,.27734923,.20715164,.21832275,.57169306,.47244892,3.2327296e-09,.22140509,.10713921,.074899741,.19524539,.17045964,.0058959406,.11823012,.067116097,.020608123,.1803299,.1468651,99.83017,125.9966,112.65319,172.03886,180.89804,174.81787,190.51666,197.57224,193.85001,4.7111092,10.143126,5.9323215,1.3318381,1.4079094,1.3655274,,,,.44019192,.50739384,.48386925,87,49,72,44,71,54,38,13,,36,23,58,22,65,45,25,29,33,52,16
2022,2585.0002,1804.0001,349261,259503,Mower,.24015984,.43668652,.50739396,.19507864,.20281076,.1306553,.10950454,124.44624,179.40247,186.0309,8.567791,1.3344409,,.26744977,.59806472,.34602442,.18187934,.19728884,.070160918,206.02438,267.03397,268.21628,8.9497108,1.2590977,,.42291179,.28764853,.59792238,.42707723,.1100736,.22687696,.060771573,253.76491,311.44153,320.31583,7.7107048,1.2617077,,.47959268,.24278243,.59823847,.24704041,.26957062,.16115496,.081627466,147.72226,205.79477,197.83298,10.619012,1.2555509,,.35369146,.23990816,.56106758,.30584425,.12088981,.16885473,.050118964,211.27977,288.37915,295.1109,7.2191019,1.2429373,,.44643068,.064063624,.37865388,.29320377,.25518379,.70416909,.56848729,.000011910714,.36740425,.18575795,.090991929,.19902885,.17625564,.00002489391,.24259056,.12368862,.016379651,.15790015,.11727665,114.75903,137.70233,128.73647,170.56184,183.77791,171.96773,178.16643,189.00557,179.91574,4.9818602,9.9494915,6.1168261,1.2503014,1.2956929,1.2659597,,,,.36449891,.54890609,.53725064,87,39,65,51,65,52,26,18,,31,29,56,20,64,40,38,22,30,58,12
2012,461.00003,337,349261,259503,Murray,6.5655146e-15,1.0276906e-06,.76535994,.15259224,.6127677,0,6.5655146e-15,99.592316,281.63037,,314.01248,,.9489432,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,0,0,0,2.2110180e-12,1.7304456,.4440667,0,.50797039,0,2.2110109e-12,1.2758512,.4440667,0,0,0,0,0,0,91.199226,112.20583,92.392929,100.38594,435.84778,129.8078,,,,294.55615,342.55627,303.50061,,,,-.18389085,2.3247747,.72408146,0,0,0,87,85,17,22,14,44,85,85,15,29,57,,83,,80,20,0,57,36,7
2013,461.00003,337,349261,259503,Murray,6.5655146e-15,.00054410059,.83211714,.15259224,.6795249,0,6.5655146e-15,106.92671,163.39966,236.01489,72.843689,2.2955332,.4830834,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,0,0,0,3.2439118e-08,1.7981913,.51107371,0,.50797039,0,3.2439118e-08,1.2799032,.51107371,0,0,0,0,0,0,93.088013,119.87846,100.26178,123.86112,199.93625,155.84204,220.73349,251.41409,229.78906,64.402908,82.097382,79.833496,1.992766,2.7176266,2.2198029,-.089515418,1.1803334,.42615408,0,0,0,87,85,14,21,9,70.5,84,84,27,34,43,55,86,75,82,18,0,56,37,7
2014,461.00003,337,349261,259503,Murray,.052889563,.030789329,.86141258,.15259224,.65593082,0,.052889563,101.66241,154.3284,224.57764,25.378727,2.1937566,.49509481,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,0,.17724125,0,2.9787426e-08,1.8469121,.51107371,0,.50797039,0,2.9787426e-08,1.21781,.51107371,0,0,0,0,.17724125,0,91.05603,111.54132,94.969063,123.86112,183.76775,151.00488,219.67433,235.9711,223.4521,3.1805618,38.180634,31.486176,1.9631929,2.4381926,2.1585417,-.24484523,1.440065,.30148786,0,.09271726,0,87,84,16,29,11,76.5,65,86,29,36,23,60,80,78,76,18,6,51,40,10
2015,461.00003,337,349261,259503,Murray,.052929737,.035004973,.7285794,.15133156,.5243181,0,.052929737,106.94372,151.62874,169.43114,24.877092,1.478194,.3413941,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,0,.17724125,0,6.3106754e-24,1.7731886,.0069545181,0,.50377005,0,6.3106754e-24,1.1413677,.00052416004,0,0,0,0,.17724125,0,97.694771,115.65001,105.21603,130.86111,165.56262,157.4584,158.9446,180.54185,167.72238,3.1805618,36.54174,31.486176,1.4221315,1.5526581,1.5306236,-.43971872,1.5255977,-.29179487,0,.096752912,0,87,82,28,27,27,79.5,65,87,52,47,22,42,81,60,72,21,7,49,41,10
2016,461.00003,337,349261,259503,Murray,.10765764,.1755323,.30719662,.00010737689,.19953896,.00010737689,.10755026,37.805553,508.15173,515.07867,48.232342,13.135148,.5765087,.10475305,.30868447,.16964787,.11242023,.07813669,.026616363,168.51242,242.1907,246.28207,38.804512,1.6600305,7.6565043e-10,.2843667,.13995342,.37132013,.24233294,.10267338,.1136396,.026313821,221.29439,274.26117,281.49667,12.025635,1.3112875,-.145895,.35410124,.061771214,.23220243,.080894902,.12432174,.034785431,.026985783,104.06235,203.03069,187.33775,71.503181,2.2442749,.17814684,.19921653,.067397177,.26988581,.12638226,.08399827,.039365496,.0077712298,179.23958,254.69212,267.13513,10.302787,1.3251808,-.076522715,.25419465,0,.17852832,1.3186030e-11,0,.47069341,2.1319017e-06,0,0,0,0,.29171866,1.6594292e-06,0,0,0,0,.17852832,1.3186030e-11,22.480717,52.060463,37.296745,540.51715,556.7533,543.40601,540.66992,556.0033,543.40601,2.7500057,48.416763,22.180599,10.678321,16.137779,14.278511,.16605069,.84244418,.24474294,0,.38333529,1.9554813e-07,87,14,14,64,9,56,3,43,3,8,81,75,38,80,65,0,35,36,55,9
2017,461.00003,337,349261,259503,Murray,.052996941,.054086078,.57036716,.15255037,.36492723,.00010737689,.052889563,125.88748,318.72961,461.47702,108.54088,4.4264235,.2423175,.16696499,.44115615,.21265782,.17964444,.11711731,.049847685,183.03572,275.08139,247.28606,25.716303,1.3437595,.00013756404,.34881932,.18493438,.43973619,.2857779,.1252379,.15530461,.029629765,227.56776,279.61356,284.02005,12.382446,1.3146435,-.19302246,.40445119,.14502324,.44288999,.12337369,.24607818,.070488229,.07453502,128.62953,269.54431,195.3779,42.006691,1.3853948,.2361272,.2808893,.14204176,.41139814,.1803634,.13195089,.09526775,.021559807,187.25017,269.0394,264.0014,8.5519934,1.2634766,-.11787421,.3744601,0,.17724125,0,0,1.4484057,6.2390732e-06,0,.50797039,0,0,.79321474,4.5868355e-06,0,0,0,0,.17724125,0,93.995628,118.53556,98.047119,122.46835,477.79224,294.81085,528.5448,546.21149,531.18365,7.6855145,199.06924,61.277901,4.1323853,5.5604911,5.4772592,-.24860179,1.2502947,-.081336617,0,.11876254,0,87,84,11,22,13,74,58,85,45,61,57,82,76,82,64,27,9,41,48,11
