county,year,adj_supply_any,county_n_kids_u5,county_n_fams_u5,state_n_kids_u5,state_n_fams_u5,hr_slots,share_hr,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_hr_slots,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_hr_slots,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_hr_slots,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_hr_slots,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_hr_slots,p75_hr_slots,p50_hr_slots,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_county,rank_hr_slots,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
Anoka,2015,.51862252,21542.266,16762.338,349261,259503,.15068631,.27980688,.24931757,.24096163,.12234302,.028343286,193.76826,250.22649,251.90099,10.159186,1.3590509,-.17124422,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.06452854,.19581497,.14430127,.37866938,.63634729,.49072158,.15383253,.32713521,.23706532,.15747429,.29747128,.21875991,.047014721,.16202217,.11418243,.0019895537,.040644791,.019608069,181.68742,208.50055,197.66519,239.60861,265.16077,255.52007,237.47369,284.22687,262.73053,6.5319986,11.883955,8.5287485,1.2848952,1.5047485,1.4203088,-.41237015,-.0046886671,-.22725764,.15922455,.38389093,.31032348,87,31,65,8,79,8,83,13,81,81,77,78,20,42,46,48,5,49,41,10
Anoka,2016,.49618739,21542.266,16762.338,349261,259503,.17148048,.32844239,.24248429,.22012784,.1379052,.033575282,198.91052,257.77936,256.69891,9.7948036,1.3456738,-.15123452,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.084411591,.23387137,.16892627,.37042153,.59993702,.47460401,.159219,.32120025,.24259803,.14082621,.27450258,.2023159,.063064128,.19309288,.13160008,.0044112233,.048974544,.029109687,180.44701,214.69644,202.09698,245.82202,276.85126,269.77802,246.81914,288.00623,268.82495,6.6513705,11.067533,8.0031948,1.2270753,1.4794221,1.4124749,-.38246131,.006892188,-.19083565,.20292422,.46205926,.38350022,87,35,64,10,78,9,81,16,82,81,65,69,16,47,44,49,7,46,43,11
Anoka,2017,.50070536,21542.266,16762.338,349261,259503,.20285308,.38090444,.25125629,.19989462,.1529417,.049911372,193.84897,260.40433,255.8322,9.9609709,1.3434887,-.12788993,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.11274208,.27310675,.2106484,.37296522,.61393595,.49073446,.16223034,.33286351,.2502363,.13456398,.24699773,.18592855,.080168158,.20624572,.14513013,.0044289278,.075140908,.037778653,169.01398,212.19974,195.17215,246.36186,276.10022,267.3826,240.53207,284.84045,269.00134,6.8462391,11.060246,8.2911034,1.2626737,1.4814644,1.3935885,-.39959538,.10025857,-.15209851,.275819,.51462662,.44320291,87,31,58,11,80,9,76,14,78,81,46,72,14,52,40,50,10,41,46,13
Anoka,2018,.47385463,21542.266,16762.338,349261,259503,.18538234,.37084943,.25140443,.18887171,.15180382,.033578508,219.2216,286.48306,281.8735,9.8093386,1.3662646,-.14083892,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.10541242,.24322328,.18476346,.34850109,.58293796,.45813495,.16733338,.32988331,.24683186,.12604463,.23331335,.1766468,.081926301,.20636186,.14439318,.0039345673,.04868345,.029592596,200.36966,239.96075,221.29646,268.39014,306.935,293.34753,268.33527,315.41815,294.52679,6.626996,11.076544,7.9953823,1.2805959,1.503365,1.4206489,-.37474042,.016755855,-.2103537,.27526194,.50764132,.42250502,87,27,60,11,79,5,79,12,80,81,78,76,22,65,40,53,7,41,47,12
Becker,2012,.60416424,2118.9998,1801.9999,349261,259503,.11605844,.11719341,.015841754,.47226402,0,.11605844,107.08465,346.47665,,36.426556,,.6589036,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,0,.20488018,2.4412875e-06,.043060802,1.0231338,.53008753,0,.0071641998,6.1083703e-27,.026061265,.80787385,.42927676,0,0,0,0,.20488018,2.4412875e-06,101.47416,122.40601,109.74812,211.75003,427.73639,225.86118,,,,6.5854053,41.861195,17.361145,,,,-.11448872,1.3480442,.53463662,0,.20304236,.000048493104,87,14,41,73,34,44,14,21,38,43,68,,23,,78,3,19,57,36,7
Becker,2013,.64036125,2118.9998,1801.9999,349261,259503,.19173206,.25088561,.023335047,.50096893,.075674817,.11605725,110.44774,189.5098,141.58444,20.716515,1.1345842,.51223922,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,2.6534880e-11,.36051053,.041417025,.049341805,1.0846506,.58415079,0,.026724409,2.3379399e-25,.030101098,.87380517,.49740553,1.0308972e-38,.15859884,.007012506,0,.20487994,8.2573399e-07,104.5653,123.16586,113.74084,178.84431,203.26823,183.6795,131.299,150.36826,142.66469,6.5853882,30.583393,18.027813,1.0355884,1.2226942,1.1553364,-.075035684,1.078842,.37810254,5.1933722e-07,.35408846,.1214394,87,13,39,73,35,12,16,5,22,45,59,14,52,12,78,4,18,56,37,7
Becker,2014,.68713516,2118.9998,1801.9999,349261,259503,.27965695,.34472132,.04140301,.47532994,.10925473,.17040221,104.16108,188.51761,144.58102,17.682562,1.1414044,.63291872,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,1.3996057e-08,.49519962,.11867592,.028451489,1.1699584,.68774307,0,.058185648,4.5761485e-12,.012411121,.82239199,.42865539,4.7958562e-17,.18770307,.031982765,5.2334231e-30,.3042219,.00062260841,98.966026,123.75545,111.66467,172.99693,203.15717,181.40007,131.86386,149.65736,140.07863,5.4814987,26.611164,15.115677,1.0532571,1.2445281,1.1171632,-.22885348,1.3727392,.37530255,.00010158165,.46163914,.3365491,87,12,38,66,36,11,11,5,18,42,56,18,66,14,69,6,25,51,40,10
Becker,2015,.67100346,2118.9998,1801.9999,349261,259503,.24682643,.2898834,.070445463,.44195884,.088227257,.15859917,107.11186,198.14806,154.39323,18.19488,1.2147795,.63809365,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,4.7958562e-17,.49734277,.027426679,.0076262956,1.2385947,.52087367,0,.14649795,7.6366006e-12,.0016643445,.7363075,.41476762,1.0938458e-30,.15897785,.002216714,2.2586641e-30,.31111982,.00021325517,105.23296,125.13893,114.1584,174.51288,217.91678,186.16824,142.13892,162.12144,150.59924,5.7084198,26.833054,15.74784,1.1161078,1.2751987,1.1656661,-.38216802,1.6135416,.16934334,5.3789827e-11,.38654235,.21215397,87,9,34,55,36,15,14,10,17,48,62,33,72,25,66,10,24,49,41,10
Becker,2016,.5972293,2118.9998,1801.9999,349261,259503,.24406129,.33855525,.057008378,.40892953,.1127699,.13129139,110.85967,199.02945,148.94498,31.172316,1.0363114,.55165917,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,1.9967689e-12,.49923253,.057859384,.0022396848,1.0721155,.53129393,0,.099133015,7.9081884e-15,.00002746103,.68712968,.37066814,8.3866751e-25,.2148634,.0060902908,1.1596553e-31,.21454211,.000083014558,112.09037,129.29478,118.78262,187.07326,209.00511,197.30597,132.87076,150.13672,136.75999,5.340601,27.055609,15.720102,.915681,1.1203425,.99892163,-.31100395,1.4661577,.18396117,2.1656335e-07,.47674271,.36419386,87,13,41,60,38,16,29,13,22,41,40,18,67,5,68,10,22,46,43,11
Becker,2017,.58941388,2118.9998,1801.9999,349261,259503,.29141641,.40194616,.067961842,.37553427,.14549866,.14591774,106.99417,422.51248,153.43526,64.438995,1.1462771,.55406386,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,5.0011238e-11,.57647312,.070028812,.0020812368,1.1078011,.46496356,0,.11547606,6.3594493e-16,.000023150242,.64054543,.34023952,3.0436821e-24,.26513246,.009263508,1.4229401e-31,.2665675,.000091795941,110.1024,127.20775,119.2299,195.99924,769.72858,211.54056,132.52676,168.36568,152.16418,5.3838429,27.055609,15.729695,1.0097975,1.2719171,1.2227477,-.32997391,1.5478536,.023813564,.000041459927,.64149171,.40558964,87,9,40,58,35,10,24,11,18,42,74,29,75,26,64,12,25,41,46,13
Becker,2018,.53452891,2118.9998,1801.9999,349261,259503,.25955114,.39980316,.034399264,.36146343,.12088495,.13866618,112.02175,225.55208,163.08945,17.97163,1.258368,.52781242,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,4.9821574e-11,.5045138,.070028543,.0020096558,.8985942,.48786902,0,.027817491,7.6036830e-33,.000022497825,.59196544,.34397078,1.9483833e-29,.24097729,.00086631736,2.2605377e-30,.1844946,.00020284917,113.90356,131.80176,120.79846,204.66669,239.38693,220.6796,139.7269,167.98825,161.13881,5.1060309,26.833584,15.486147,1.1093208,1.3156354,1.2730936,-.35099113,1.2636518,.09073095,.000061974657,.60947931,.47867098,87,10,42,65,39,12,25,8,20,43,62,45,68,54,68,6,26,41,47,12
Beltrami,2012,.6230216,3438.9336,2130.0188,349261,259503,.21000685,.18323885,.06424699,.34876773,0,.21000685,92.820969,240.04733,,78.102524,,.82348704,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,0,.4282968,6.1348338e-08,.00089285924,1.2045827,.34886509,1.0293078e-38,.088759311,6.7587353e-06,0,.5707432,.30796951,0,0,0,0,.4282968,6.1348338e-08,70.195396,113.52012,98.442093,119.92726,170.25005,147.06737,,,,7.2075515,195.94484,18.547112,,,,.0018026233,1.7845292,.53532064,0,.38790476,3.8907507e-07,87,6,36,57,59,44,6,7,23,12,44,,60,,56,10,34,57,36,7
Beltrami,2013,.63834822,3438.9336,2130.0188,349261,259503,.20764814,.17908217,.07567212,.35502797,0,.20764814,100.83675,171.173,249.91817,29.439751,1.9976624,.58675134,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,0,.42333949,5.9162829e-08,.00041062565,1.288426,.35509989,0,.11868394,5.9795422e-09,3.4902284e-10,.56965959,.30030936,0,0,0,0,.42333949,5.9162829e-08,78.235817,120.30269,109.59079,135.86116,194.46349,149.73767,223.44246,277.58145,233.58136,7.201344,44.138977,18.553505,1.7978228,2.0623398,1.9103773,-.11165356,1.3564206,.17471245,0,.38097715,3.8847529e-07,87,10,40,53,62,70.5,6,16,12,22,52,62,69,62,56,12,33,56,37,7
Beltrami,2014,.61563766,3438.9336,2130.0188,349261,259503,.16321345,.25184676,.12844019,.36621433,.042230301,.12098314,98.331818,193.54745,200.65683,17.098516,1.619625,.46695453,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,1.0608885e-18,.30160606,.0079886811,.034828156,1.192571,.36591753,0,.26204348,2.6858575e-06,.00022730716,.59748626,.32182211,0,.065905564,3.7542379e-13,2.8233199e-19,.19829357,.003781867,87.393066,120.84879,112.89986,164.4803,217.33032,181.21078,175.72195,217.33511,194.31682,7.1445684,23.708408,13.555583,1.313547,1.7984154,1.4973779,-.13061076,1.0403311,.26770842,5.5009597e-16,.41685447,.065021113,87,25,47,38,56,35,28,15,34,29,60,46,64,55,59,21,20,51,40,10
Beltrami,2015,.55329394,3438.9336,2130.0188,349261,259503,.14820588,.25804594,.068428077,.33995843,.0032984321,.14490744,93.387688,178.21933,158.56265,16.589237,1.2729149,.43827826,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,1.8665635e-14,.25817633,.011097802,.058376193,1.0274031,.32399416,0,.14902768,2.5891534e-06,.0013426446,.56542051,.26950401,0,.00035318633,0,5.4590790e-17,.24247114,.0051804786,75.114983,118.9394,104.37932,146.38405,204.36127,167.23013,124.94447,189.41682,142.30562,6.9603782,22.654072,12.930582,.97600579,1.3570421,1.1194966,-.22472803,.9705593,.1655052,2.2297338e-10,.44011623,.099523865,87,33,53,58,59,57,17,16,37,21,48,38,65,34,61,12,26,49,41,10
Beltrami,2016,.51961637,3438.9336,2130.0188,349261,259503,.15458712,.2781527,.045095861,.33157611,.011642704,.14294441,90.400139,168.60765,146.36603,24.292927,1.1111965,.44002241,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,1.1833781e-18,.2732887,.0079574492,.032282531,.9865731,.33603257,0,.10919894,4.6357666e-08,8.0461461e-08,.54081893,.28625503,0,.017210599,3.9788671e-14,3.5538140e-19,.25134909,.0035429318,62.89856,125.22483,98.267105,144.81818,192.09222,157.06662,128.46353,147.17528,134.40213,7.4104409,23.694492,13.555583,.96306229,1.1219466,1.03664,-.20016362,1.0489029,.13517797,7.1076477e-16,.5144192,.097838283,87,46,56,65,56,66,24,27,36,11,13,16,57,15,64,9,28,46,43,11
Beltrami,2017,.51907462,3438.9336,2130.0188,349261,259503,.18756638,.36498973,.049938131,.30758598,.026015874,.16155052,90.113396,332.47626,241.63289,29.962656,1.5741096,.40896574,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,1.1770026e-11,.34233129,.031944349,.032184299,.96879154,.38498396,0,.12390469,5.6962367e-08,8.0461461e-08,.49659327,.27183545,0,.035441265,6.6743587e-07,4.3342767e-18,.27293625,.0073175803,68.600075,122.36143,102.30906,168.29286,590.00812,185.24927,130.2289,292.94003,139.24472,6.986536,23.38006,13.375027,.99357057,1.2902296,1.0705308,-.24238862,1.0727358,.068955973,6.4855163e-07,.61414194,.29229146,87,40,51,62,51,62,18,18,33,17,64,69,51,67,59,10,31,41,46,13
Beltrami,2018,.46513167,3438.9336,2130.0188,349261,259503,.13100109,.30177471,.051343165,.3152467,.032459285,.098541796,104.27106,208.00417,139.01295,18.064039,1.0051606,.27982309,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,7.0195591e-13,.23522794,.023389049,.040884018,.83330011,.36576074,0,.12919717,1.7102615e-14,.014193309,.50258422,.28982157,0,.046523303,1.9437205e-06,5.1138350e-23,.1734775,.0001947424,102.68711,125.75865,112.27011,178.01782,235.38901,194.4167,134.71089,155.61113,136.97282,7.4575105,24.847746,15.936125,.9021306,1.1993052,.98976517,-.25245735,.72663301,.040150147,2.2969888e-09,.51263314,.24390958,87,54,64,59,48,59,39,31,49,31,45,20,69,15,68,11,21,41,47,12
Benton,2012,.61543185,2785.9995,2504.9995,349261,259503,.0090310639,.016152523,.11675816,.48964265,0,.0090310639,129.86037,206.66479,,40.703285,,.45178464,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,0,.012410025,.0018162045,.42171946,.74874103,.60178339,.00032760674,.20598389,.091483384,.34842047,.53433019,.45635876,0,0,0,0,.012410025,.0018162045,121.58862,139.72073,127.8967,185.58339,202.53307,190.54721,,,,8.9509115,50.481583,12.169058,,,,.24271664,.55843091,.38846627,0,.021884037,.0027064499,87,77,38,29,30,44,77,74,65,73,26,,30,,80,19,1,57,36,7
Benton,2013,.66435719,2785.9995,2504.9995,349261,259503,.040179789,.059947398,.12538692,.52333814,.024547659,.015632132,132.04605,197.30544,239.76779,18.910778,1.82947,.24852499,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,4.8215252e-25,.080585159,.025368499,.45426306,.79127288,.64578593,.00032760674,.21419312,.10326183,.35047981,.55978948,.46578455,8.2296970e-28,.042896118,.0033091395,0,.02244327,.0031401361,123.68263,140.98094,129.89511,190.02943,205.88837,194.83444,232.19832,251.19006,241.04434,8.9382572,30.63895,12.223196,1.683736,1.9064465,1.8100154,.11207124,.33180407,.22809097,9.7676087e-25,.11577827,.050346594,87,65,35,30,30,25,67,61,67,71,63,59,43,57,79,19,2,56,37,7
Benton,2014,.70265412,2785.9995,2504.9995,349261,259503,.071528085,.10238491,.14158411,.51983529,.030293329,.041234754,129.43433,200.7744,228.713,13.033881,1.7235198,.23026833,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,.0013909832,.12654014,.072136208,.50974005,.81311375,.6741066,.00040955452,.23356843,.13779961,.34161082,.54249632,.45301312,6.0957634e-25,.055486202,.005307287,.0011515572,.066188969,.025626075,120.63297,140.8163,129.07933,194.22227,211.74228,199.72757,206.45595,250.18762,234.98064,7.343163,13.415565,8.6106873,1.5180389,1.87703,1.7111832,.048121601,.37914118,.21073976,.0062213722,.16211922,.10463054,87,77,37,33,30,42,71,73,66,73,62,64,41,61,74,20,6,51,40,10
