year,t_bg_N_c_u5,t_bg_N_fam_c_u5,county,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,N_county,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2018,1549,1049,Olmsted,.39782512,.70886755,.29443747,.29404938,.18747038,.1203807,194.6153,284.27158,281.04663,7.8081436,1.4828219,.3005169,.52262598,.2458825,.21444264,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,1.6125858e-09,.32312804,.49953386,.31540722,.14658515,.15420519,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.14682995,.37193537,.55946279,.13497612,.32268941,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.23422426,.24527021,.48326793,.21080883,.15286888,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.066102974,.34499335,87,10,7,53,5,30,7,26,80,77,75,7,76,41,42,17,41,47,12
2012,2630,2129,Otter Tail,0,.45425737,.04564444,.36035579,,.048257153,105.01194,299.97964,,75.043022,,.47740588,.5348947,.19158287,.30461493,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,0,.4841477,.2403207,.22799543,,.015831575,196.62134,246.58629,,19.712482,,-.37644094,0,.61584675,.11383594,.42683896,,.075171843,114.67954,244.49701,,60.074459,,.60050148,0,.49562806,.16701594,.23368755,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,0,87,72,62,54,,48,44,64,39,64,,56,,79,10,11,57,36,7
2013,2630,2129,Otter Tail,.08698038,.49899811,.039746646,.41099429,.00009576157,.048257153,109.25779,159.55179,193.66991,20.65387,1.6251732,.16131686,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,87,66,63,49,44,46,51,57,41,36,37,51,46,82,8,10,56,37,7
2014,2630,2129,Otter Tail,.18001756,.54134768,.03985719,.39465222,.002552401,.10683825,99.041069,159.43419,194.25594,14.57081,1.628582,.28712502,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,87,63,67,49,53,39,37,47,31,27,44,51,56,73,7,20,51,40,10
2015,2630,2129,Otter Tail,.18473041,.4789497,.034281068,.36579013,.0083614234,.078878514,102.62776,163.78961,143.99074,14.764424,1.2017874,.19563857,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,87,74,69,53,54,48,43,55,38,31,23,54,23,76,7,16,49,41,10
2016,2630,2129,Otter Tail,.14425136,.46415129,.038921002,.34176335,.023743371,.083466932,109.83244,159.23398,151.34232,33.263638,1.1654084,.073163122,.54536021,.23544866,.24874178,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-4.4790113e-10,.29374936,.5114966,.29942033,.1728306,.14289236,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.14080411,.34542334,.59937966,.13340059,.36983588,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.22461179,.21131864,.51103741,.20528212,.18031928,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.052634709,.29830247,87,70,66,53,60,48,60,60,37,8,22,69,23,74,8,18,46,43,11
2017,2630,2129,Otter Tail,.13196896,.47655872,.032455124,.31849971,.072551765,.12560385,102.60735,307.93903,182.11707,57.518616,1.4946327,.011245345,.54869336,.25461191,.22409937,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,6.3479838e-10,.33465469,.52594823,.32267669,.15580295,.15855414,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.14480986,.37777531,.58497655,.14603442,.33304632,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.23100178,.26586831,.51884514,.22063032,.16179247,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.058029473,.3583084,87,62,69,47,42,31,67,67,37,60,49,73,64,67,7,26,41,46,13
2018,2630,2129,Otter Tail,.085091136,.51194119,.043550156,.31050512,.036062635,.15788592,102.83103,184.73024,154.30736,15.082883,1.1465452,.054353319,.52262598,.2458825,.21444264,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,1.6125858e-09,.32312804,.49953386,.31540722,.14658515,.15420519,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.14682995,.37193537,.55946279,.13497612,.32268941,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.23422426,.24527021,.48326793,.21080883,.15286888,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.066102974,.34499335,87,49,62,50,64,15,70,61,26,28,33,58,41,61,9,31,41,47,12
2012,1017,722,Pennington,0,.74495435,.11668392,.60687804,,.021392418,108.09014,225.37146,,106.3184,,.8385486,.5348947,.19158287,.30461493,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,0,.4841477,.2403207,.22799543,,.015831575,196.62134,246.58629,,19.712482,,-.37644094,0,.61584675,.11383594,.42683896,,.075171843,114.67954,244.49701,,60.074459,,.60050148,0,.49562806,.16701594,.23368755,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,0,87,21,30,17,,64,44,21,46,36,,69,,81,16,3,57,36,7
2013,1017,722,Pennington,.023808192,.76627982,.11668392,.62820351,0,.021392418,111.78535,130.95561,236.0929,17.090155,2.061337,.1997574,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,87,23,33,16,70.5,63,76,49,49,12,56,33,66,82,15,3,56,37,7
2014,1017,722,Pennington,.040769245,.76043433,.11668392,.60270196,0,.041048463,109.83269,133.14067,163.4826,13.562369,1.4267941,.13410595,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,87,28,40,15,76.5,72,85,61,51,9,30,47,40,79,15,5,51,40,10
2015,1017,722,Pennington,.043115206,.75422454,.12705782,.5839985,0,.043168195,112.53562,141.53395,175.4826,13.562369,1.4935743,.13460252,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,87,22,33,12,79.5,72,85,61,55,15,52,49,61,77,17,6,49,41,10
2016,1017,722,Pennington,.071815304,.71991873,.11356831,.54747617,.01112678,.058874246,120.59517,279.17868,160.99062,22.454943,1.2889745,.12894469,.54536021,.23544866,.24874178,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-4.4790113e-10,.29374936,.5114966,.29942033,.1728306,.14289236,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.14080411,.34542334,.59937966,.13340059,.36983588,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.22461179,.21131864,.51103741,.20528212,.18031928,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.052634709,.29830247,87,19,39,11,69,63,74,57,50,72,31,54,38,76,16,8,46,43,11
2017,1017,722,Pennington,.071808837,.7026664,.11356831,.52453744,.011988208,.064560615,117.24803,242.28879,121.57063,39.298401,.96621424,.048921324,.54869336,.25461191,.22409937,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,6.3479838e-10,.33465469,.52594823,.32267669,.15580295,.15855414,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.14480986,.37777531,.58497655,.14603442,.33304632,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.23100178,.26586831,.51884514,.22063032,.16179247,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.058029473,.3583084,87,18,42,7,72,67,75,60,55,40,9,61,7,75,16,9,41,46,13
2018,1017,722,Pennington,.045488682,.69824827,.11356831,.54343641,.011988208,.04124359,124.48956,161.05951,137.57062,15.199841,1.0468481,.068996422,.52262598,.2458825,.21444264,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,1.6125858e-09,.32312804,.49953386,.31540722,.14658515,.15420519,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.14682995,.37193537,.55946279,.13497612,.32268941,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.23422426,.24527021,.48326793,.21080883,.15286888,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.066102974,.34499335,87,13,38,5,72,74,75,58,55,10,18,59,23,78,16,6,41,47,12
2012,3387,2386,Pine,0,.34401587,.018208941,.31296948,,.012837441,126.77179,227.88976,,143.49123,,.11668913,.5348947,.19158287,.30461493,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,0,.4841477,.2403207,.22799543,,.015831575,196.62134,246.58629,,19.712482,,-.37644094,0,.61584675,.11383594,.42683896,,.075171843,114.67954,244.49701,,60.074459,,.60050148,0,.49562806,.16701594,.23368755,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,0,87,86,72,66,,71,44,76,71,39,,77,,91,5,4,57,36,7
2013,3387,2386,Pine,.078543462,.3808606,.018208941,.34827372,.029282467,.014377935,129.96793,153.96266,159.57832,65.518227,1.2092743,-.066618785,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,87,82,74,65,21,69,54,74,70,28,23,84,16,91,5,4,56,37,7
2014,3387,2386,Pine,.22260413,.41763917,.021424949,.32178456,.050329093,.074429668,113.84671,137.53752,145.30441,18.737127,1.1385161,.18160206,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,87,82,72,67,28,53,23,57,55,12,20,73,13,77,5,18,51,40,10
2015,3387,2386,Pine,.24613024,.375393,.021421982,.27957055,.050326124,.07440047,116.46663,147.76833,147.48715,18.845682,1.1054766,.13042237,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,87,85,71,72,30,50,21,64,59,20,28,74,11,74,6,20,49,41,10
2016,3387,2386,Pine,.25588709,.39458382,.053454466,.27802584,.083951749,.063103519,120.09641,190.55566,166.68637,38.668819,1.5894279,.1338339,.54536021,.23544866,.24874178,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-4.4790113e-10,.29374936,.5114966,.29942033,.1728306,.14289236,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.14080411,.34542334,.59937966,.13340059,.36983588,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.22461179,.21131864,.51103741,.20528212,.18031928,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.052634709,.29830247,87,85,61,65,30,58,25,56,49,31,36,75,62,70,14,16,46,43,11
2017,3387,2386,Pine,.29807976,.36033294,.031011682,.25437161,.071196958,.074949667,113.30388,306.1004,179.31769,35.991718,1.3802199,.10543152,.54869336,.25461191,.22409937,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,6.3479838e-10,.33465469,.52594823,.32267669,.15580295,.15855414,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.14480986,.37777531,.58497655,.14603442,.33304632,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.23100178,.26586831,.51884514,.22063032,.16179247,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.058029473,.3583084,87,85,70,62,44,59,27,50,51,59,47,56,56,71,9,21,41,46,13
2018,3387,2386,Pine,.31698757,.35295901,.018208943,.25603834,.048098404,.078711703,115.32841,210.65872,193.12386,18.279768,1.4066517,.20478147,.52262598,.2458825,.21444264,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,1.6125858e-09,.32312804,.49953386,.31540722,.14658515,.15420519,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.14682995,.37193537,.55946279,.13497612,.32268941,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.23422426,.24527021,.48326793,.21080883,.15286888,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.066102974,.34499335,87,85,71,63,56,50,19,46,48,48,65,71,70,73,5,22,41,47,12
2012,386,278,Pipestone,0,.5552879,.069867902,.48542002,,5.7123558e-16,105.13768,211.59045,,389.23477,,.61213338,.5348947,.19158287,.30461493,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,0,.4841477,.2403207,.22799543,,.015831575,196.62134,246.58629,,19.712482,,-.37644094,0,.61584675,.11383594,.42683896,,.075171843,114.67954,244.49701,,60.074459,,.60050148,0,.49562806,.16701594,.23368755,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,0,87,47,54,32,,86,44,44,40,28,,86,,87,13,0,57,36,7
2013,386,278,Pipestone,1.7710036e-15,.64822102,.069867902,.57835317,0,5.7123558e-16,109.64471,155.5419,251.44061,56.934288,2.3095915,.085726462,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,87,38,55,24,70.5,85,86,66,43,30,64,83,76,89,11,0,56,37,7
2014,386,278,Pipestone,.20176435,.72942346,.069867902,.52798879,0,.13156675,88.809853,156.63965,243.19865,16.143703,2.2246811,.53181469,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,87,32,59,28,76.5,24,29,15,13,25,71,62,80,72,10,18,51,40,10
2015,386,278,Pipestone,.19516985,.73091733,.069725968,.52958542,0,.13160598,88.971954,143.72849,217.32602,16.012138,2.0059783,.51278478,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,87,27,57,24,79.5,25,38,14,11,18,70,64,83,72,10,18,49,41,10
2016,386,278,Pipestone,.18769819,.7020523,.069867902,.48185813,.01868229,.15032627,97.350861,234.11449,215.02747,9.7554731,1.7575653,.42844251,.54536021,.23544866,.24874178,.11996042,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,-4.4790113e-10,.29374936,.5114966,.29942033,.1728306,.14289236,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.14080411,.34542334,.59937966,.13340059,.36983588,.076991923,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.22461179,.21131864,.51103741,.20528212,.18031928,.10215108,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.052634709,.29830247,87,23,56,22,63,19,42,16,18,58,59,15,69,69,10,21,46,43,11
2017,386,278,Pipestone,.21577898,.69875932,.069867902,.47008505,.020864163,.15880637,87.123695,238.26576,111.14262,15.278319,.96813279,.42642632,.54869336,.25461191,.22409937,.13730223,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,6.3479838e-10,.33465469,.52594823,.32267669,.15580295,.15855414,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.14480986,.37777531,.58497655,.14603442,.33304632,.098039187,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.23100178,.26586831,.51884514,.22063032,.16179247,.11980285,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.058029473,.3583084,87,19,56,17,69,20,53,18,11,39,6,29,8,67,10,23,41,46,13
2018,386,278,Pipestone,.19690531,.63267851,.069867902,.43879485,.020864163,.12401576,93.702591,162.06181,117.88715,8.7885876,.99082673,.37942594,.52262598,.2458825,.21444264,.13033116,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,1.6125858e-09,.32312804,.49953386,.31540722,.14658515,.15420519,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.14682995,.37193537,.55946279,.13497612,.32268941,.084333129,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.23422426,.24527021,.48326793,.21080883,.15286888,.11658644,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.066102974,.34499335,87,27,54,16,70,27,51,21,12,13,5,15,14,69,11,20,41,47,12
2012,1934,1538,Polk,0,.67217314,.091556288,.44481921,,.13579763,99.877907,280.48486,,75.470818,,.82075644,.5348947,.19158287,.30461493,,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,0,.4841477,.2403207,.22799543,,.015831575,196.62134,246.58629,,19.712482,,-.37644094,0,.61584675,.11383594,.42683896,,.075171843,114.67954,244.49701,,60.074459,,.60050148,0,.49562806,.16701594,.23368755,,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,0,87,31,46,37,,13,44,24,33,56,,58,,66,14,20,57,36,7
2013,1934,1538,Polk,.18272422,.69382524,.088741392,.46928623,.028736901,.13579763,103.16509,161.1049,139.57458,16.931854,1.1521466,.5234471,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,87,32,48,39,23,12,14,14,26,40,13,32,13,68,13,20,56,37,7
2014,1934,1538,Polk,.22688048,.77834749,.15550621,.48523712,.075311199,.13760413,99.978294,145.53317,122.2756,12.685218,1.0197728,.54771066,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,87,25,28,34,19,20,22,14,32,18,8,40,5,62,20,18,51,40,10
