year,mnsendist,sendist_n_kids_u5,sendist_n_fams_u5,state_n_kids_u5,state_n_fams_u5,hr_slots,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_hr_slots,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_hr_slots,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_hr_slots,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_hr_slots,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_hr_slots,p75_hr_slots,p50_hr_slots,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_mnsendist,rank_hr_slots,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2015,3,3504.8887,2746.5454,349261,259503,.13112782,.20188911,.48951212,.090969637,.29943267,.032018006,.099109814,114.00507,221.82167,207.69539,13.31538,1.6055356,.23210765,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.0023915032,.13559264,.046132453,.14508171,.59391952,.35414273,0,.0012538587,0,.084884837,.39903861,.22467086,0,.00056956877,0,7.0660194e-06,.11694173,.04482295,98.381622,132.70828,112.5027,175.15913,258.19458,214.62506,152.23462,257.25031,184.98615,3.8859868,16.194481,7.728281,1.1681889,1.8071543,1.38304,-.3093349,.4333961,.022565141,.040979646,.25710699,.13739191,67,48,50,60,30,55,11,43,22,16,29,25,52,65,61,19,20,49,41,10
2016,3,3504.8887,2746.5454,349261,259503,.14680827,.22703841,.44085985,.074903436,.26757124,.048423063,.0983852,115.79934,238.96321,214.00955,21.218725,1.6409794,.21485883,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.0045102099,.12258675,.059726298,.16674316,.55435234,.31881875,0,.0008307228,0,.088418581,.34526283,.20592678,0,.023090001,0,7.0660194e-06,.098716304,.037481401,93.110809,136.82906,113.88994,201.21086,285.90051,223.94531,148.91672,237.21675,191.25562,3.7537875,16.194479,7.7143574,1.0344417,1.8641686,1.3383216,-.2839677,.39564306,-.040349543,.079028808,.32507408,.18631193,67,49,59,61,30,54,12,47,20,13,27,26,57,63,61,17,22,46,43,11
2017,3,3504.8887,2746.5454,349261,259503,.16938296,.3112607,.41520712,.080536246,.22473997,.059452076,.10993089,112.50737,450.32297,287.47003,38.163734,2.0685527,.16630845,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.0056908713,.17423274,.065438777,.10061964,.49258542,.34491959,0,.0013756546,0,.037650827,.32950035,.17545754,0,.042985629,.00070204854,7.1444133e-06,.12632397,.048848744,88.532959,135.6492,114.17567,180.82095,733.11859,449.76849,144.8934,450.03238,172.88983,3.8505898,16.194481,7.6547036,1.0459535,3.6105986,1.1267611,-.3871339,.35522044,-.022813762,.11553199,.40561351,.24828663,67,49,62,61,32,57,13,39,20,16,65,49,59,67,54,19,26,41,46,13
2018,3,3504.8887,2746.5454,349261,259503,.13367775,.22298929,.42678779,.11038943,.21776979,.035049174,.098628573,122.31404,245.76207,173.35437,13.823589,1.1362097,.16685218,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.001975843,.098137133,.049404949,.10723973,.43523562,.31628481,0,.00095107354,0,.05878799,.3001349,.17335571,0,.0087918825,0,1.7264466e-06,.07634341,.03521122,99.194199,145.3698,122.07548,187.58826,278.0928,250.34209,156.39137,183.96992,169.93013,3.9166744,16.9167,8.6463432,.94113547,1.2524214,1.167188,-.35873321,.1984058,-.0045986176,.026675574,.23856483,.1761795,67,56,56,54,31,62,16,54,24,16,27,19,56,14,51,26,23,41,47,12
2019,3,3504.8887,2746.5454,349261,259503,.17976485,.29329768,.439886,.10505505,.21800768,.062941581,.11682327,117.0878,177.62708,163.55507,33.108479,1.1149791,.17927095,.21685407,.56920344,.27474514,.21301781,.13541356,.081440508,188.82721,254.64575,250.36604,39.83754,1.2466825,-3.9950529e-10,.36112294,.23721111,.56380707,.37398562,.13397329,.18136291,.055848189,236.04593,290.60721,299.03973,48.742886,1.2906914,-.20131844,.4183369,.19199687,.57579273,.15356633,.30953607,.07930655,.11269032,131.17021,200.58304,176.8013,28.325695,1.1799331,.2458223,.29126114,.19229907,.5299468,.23519602,.14615482,.11689028,.046364371,193.21698,273.84366,276.4006,18.412409,1.2438682,-.11975329,.37556082,.0087677082,.16002125,.072158948,.12733515,.53896874,.30970061,0,.049431957,0,.074589089,.32241496,.18697761,0,.033010863,0,.00015521196,.13158424,.048116919,94.15863,144.16374,120.86092,168.96928,184.64574,176.62653,152.10597,178.6124,167.51544,3.9168687,18.805593,7.5789762,.91434252,1.2887405,1.1506547,-.32328251,.35206556,-.064242229,.13719249,.3778905,.22527081,67,47,61,58,30,56,15,49,21,15,12,19,40,16,50,24,27,37,48,14
2020,3,3504.8887,2746.5454,349261,259503,.19985805,.31582731,.46373209,.13242163,.21376424,.082311809,.11754625,122.4692,195.91426,181.14507,37.772209,1.138877,.19293079,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,.010547551,.15324159,.084959701,.13631457,.50655758,.3953023,0,.054975323,0,.068688937,.30740246,.17867944,0,.040175062,0,.00053910731,.127491,.065410763,86.046844,156.18076,122.31793,172.48454,215.29836,189.0338,168.82335,195.35715,179.85431,3.9876616,26.699482,9.5692682,1.0294911,1.2693253,1.1195612,-.35510921,.29065466,.057641476,.15282352,.43054432,.27173179,67,47,58,53,30,47,15,50,21,13,21,23,8,18,46,29,25,35,48,16
2012,4,5307.1055,4461.0073,349261,259503,.061445441,.06269376,.67228442,.14576441,.46507457,0,.061445441,119.63869,226.92116,,48.545925,,.62804914,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,8.4209870e-07,.073930293,.022243157,.45037305,.86166823,.64965719,8.7916057e-13,.2578449,.097957306,.31806391,.59989959,.44150388,0,0,0,8.4209870e-07,.073930293,.022243157,108.90508,134.47568,120.68992,160.75232,207.22224,165.01071,,,,6.9522152,17.250193,9.9427338,,,,.31184635,.88816649,.59111089,2.0303175e-06,.094779693,.031072939,67,17,11,42,12,34,17,27,11,18,22,,48,,69,22,9,57,36,7
2013,4,5307.1055,4461.0073,349261,259503,.12881379,.13323107,.71078449,.14892429,.48207518,.049028765,.079785027,120.35909,172.116,137.09993,14.925573,1.0549487,.43770224,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,.00022477948,.15956676,.075373963,.47166201,.90397769,.70475352,2.2666766e-10,.2578449,.11217043,.33087257,.60683936,.44676906,8.5313635e-17,.040025506,.0141854,8.4209870e-07,.11917,.053714819,110.65886,130.60222,122.31134,169.85017,180.5674,174.24524,126.41657,146.77403,131.38881,5.5715818,17.444477,7.8802748,.88365471,1.1842891,1.0106636,.16624764,.59834754,.37636572,.00079433894,.19329169,.10562623,67,24,10,43,12,37,9,40,9,16,18,3,31,2,68,21,11,56,37,7
2014,4,5307.1055,4461.0073,349261,259503,.13007355,.13525008,.6964131,.160468,.46659237,.060720794,.069352761,123.12296,175.62418,147.91165,14.866661,1.1218569,.33729398,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,9.7587708e-06,.14673877,.066277236,.46020854,.85686803,.70526421,4.1676543e-08,.27978736,.11848382,.32336012,.5880174,.42505145,8.5313635e-17,.077257164,.020318814,1.6854587e-10,.071637511,.047505189,113.75163,132.55981,129.79257,167.53,181.90648,172.83325,138.58429,155.00819,148.93372,5.3929157,19.748604,7.8557143,1.0423753,1.1426438,1.0823768,.056918811,.43205565,.26258719,.000045347642,.18417113,.10421778,67,38,11,46,11,41,19,54,17,20,16,3,57,4,67,23,10,51,40,10
2015,4,5307.1055,4461.0073,349261,259503,.12558833,.12684377,.67495102,.15938289,.43335292,.043373104,.082215227,127.95506,186.92699,171.42374,13.298168,1.2582033,.30279896,.1571209,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,4.6666238e-10,.26617271,.16920049,.51001132,.30203423,.17795667,.13918005,.030020433,214.48586,265.24478,278.92871,8.7821188,1.353738,-.2660127,.3238478,.14237095,.61650711,.13492937,.39052776,.051320944,.091050014,120.5803,184.89079,179.8253,12.67494,1.3686256,.32481799,.19574787,.13152398,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.15025853,.26232243,.000011006193,.13884735,.057615731,.42015731,.8276993,.62739187,2.9233456e-09,.27502441,.16622557,.3013615,.55878288,.38529852,5.2924555e-28,.067897901,.019064646,6.9332800e-06,.068292774,.034892336,116.06869,142.19153,131.33362,178.83049,188.19666,182.51274,155.32916,185.0553,169.85428,5.4614229,16.250032,7.7421026,1.1105984,1.3991808,1.1939453,-.088303313,.4033924,.13033329,.000057687546,.18279073,.098203108,67,50,11,43,10,49,16,63,17,23,19,16,51,16,64,24,12,49,41,10
2016,4,5307.1055,4461.0073,349261,259503,.14438951,.18438701,.61613047,.14835526,.39697504,.073589347,.070800163,132.57451,189.04828,166.05382,15.921009,1.1552634,.27729762,.17349893,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,6.7520856e-10,.30411661,.1917012,.51860923,.31794,.16105661,.15208855,.039612651,222.11203,277.70114,285.78854,8.1988544,1.3164439,-.22413506,.36608848,.15127282,.57802474,.13472164,.35581079,.063780524,.087492295,129.10641,214.31894,196.17691,19.508986,1.4347159,.2736828,.22844511,.15205732,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.12348117,.30563268,.036165476,.15404755,.097639807,.35865533,.7918241,.61386102,1.6767528e-07,.24925132,.15111956,.24895018,.5088681,.36370927,.000023966822,.10545029,.047559761,.0046074972,.057224073,.025191046,118.5346,153.94511,138.25003,187.64514,204.44771,198.071,148.69577,186.30165,169.01614,4.6520481,10.430799,7.1930752,1.0554485,1.2123463,1.1550634,-.10087348,.35151091,.13475469,.11135046,.22552651,.16309544,67,51,17,47,10,41,22,56,15,20,11,11,49,7,64,24,11,46,43,11
2017,4,5307.1055,4461.0073,349261,259503,.20702535,.25471115,.6381259,.17117839,.37620848,.11628631,.090739042,130.09213,251.10861,170.42441,26.699066,1.1936629,.3400301,.20028403,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,3.0665989e-10,.34396562,.21748964,.53602523,.34291685,.14553605,.16980168,.047687959,220.6983,274.22,282.50162,8.1945629,1.2935365,-.21263325,.3981843,.17927492,.56416196,.14678609,.32003006,.08083225,.098442666,123.85667,257.38586,186.69583,26.766617,1.3283236,.2596384,.27776128,.17801599,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.12336726,.36346814,.054049894,.25359315,.14270696,.38732052,.82031441,.64631027,1.7060967e-07,.29752266,.17432895,.24773355,.46233094,.3479313,.000023966822,.17264786,.089844845,.0046236594,.0820916,.04370337,119.40669,150.28853,135.90112,184.27129,200.1443,190.08113,151.42041,165.1622,160.50331,4.9597106,10.495945,7.6247993,1.0272019,1.1712757,1.0620918,-.10029219,.50245851,.19840208,.14179674,.34098095,.26415178,67,28,14,43,7,37,19,53,12,22,23,12,52,17,59,27,14,41,46,13
2018,4,5307.1055,4461.0073,349261,259503,.17644958,.24188463,.58756763,.15210502,.35953563,.10052257,.075927012,141.20807,211.01102,169.07025,10.664897,1.13529,.30361152,.1833386,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,-1.2414926e-09,.33501783,.20287231,.50874692,.3343398,.1365796,.16504481,.037827495,249.97003,309.05048,318.38602,8.2889967,1.3295362,-.21803889,.39469829,.15948673,.53957325,.13787062,.30951822,.067302339,.09218438,133.23422,214.20126,181.24086,12.489292,1.1973439,.26623899,.26214433,.15950859,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.14475809,.3529003,.039492704,.21413669,.12289234,.35520789,.74121445,.6010763,8.0786883e-08,.26931587,.15991652,.23012997,.44297981,.33226815,.0022196728,.15856463,.067286633,.014496778,.044789679,.029203959,120.73217,163.11906,150.7041,202.58334,217.41873,213.5383,157.59619,182.25356,170.31946,4.6664805,9.6236935,6.450995,1.0232427,1.2597843,1.0538335,-.067534797,.41666669,.16897336,.098080672,.31361407,.24672416,67,34,15,46,9,36,22,48,15,22,19,17,44,13,61,26,13,41,47,12
2019,4,5307.1055,4461.0073,349261,259503,.1989968,.31909564,.54130232,.15530689,.31222072,.12522207,.073774725,145.10234,201.34644,172.82544,8.8263969,1.169595,.1597563,.21685407,.56920344,.27474514,.21301781,.13541356,.081440508,188.82721,254.64575,250.36604,39.83754,1.2466825,-3.9950529e-10,.36112294,.23721111,.56380707,.37398562,.13397329,.18136291,.055848189,236.04593,290.60721,299.03973,48.742886,1.2906914,-.20131844,.4183369,.19199687,.57579273,.15356633,.30953607,.07930655,.11269032,131.17021,200.58304,176.8013,28.325695,1.1799331,.2458223,.29126114,.19229907,.5299468,.23519602,.14615482,.11689028,.046364371,193.21698,273.84366,276.4006,18.412409,1.2438682,-.11975329,.37556082,.075369582,.27446473,.17283818,.33164233,.71427834,.55217183,2.1499933e-07,.25750256,.1621819,.20061015,.37090513,.28564629,.03273293,.19359337,.10453713,.016736686,.087012552,.04795054,120.33423,157.66055,143.38855,197.72253,207.62814,204.32339,164.03371,183.0004,177.4274,4.7198443,8.51371,6.5124254,1.0631102,1.2733142,1.1023394,-.12112946,.43092698,.13010861,.23030034,.41032755,.31673947,67,41,39,46,14,37,34,41,24,23,22,22,2,23,58,29,14,37,48,14
2020,4,5307.1055,4461.0073,349261,259503,.24403171,.32422659,.63277906,.19113775,.34159508,.14398548,.10004622,142.58357,203.65016,178.1438,69.418266,1.1824204,.30556044,.2391668,.58344477,.2826727,.20582268,.14421742,.094949387,195.66025,256.33185,252.38196,112.12788,1.2529514,-5.7189925e-10,.38828039,.25778362,.57914805,.38157508,.12706237,.187273,.070510618,243.56932,292.39255,301.20221,141.01784,1.2822433,-.2076588,.44085431,.21643451,.58869129,.16190679,.30199388,.09164387,.12479064,137.16031,203.26027,181.2607,74.763512,1.2100846,.25356427,.3240844,.212387,.54498643,.2433251,.14078793,.11976141,.065544695,202.12589,275.61298,278.21957,107.53541,1.2393914,-.12787411,.40247095,.096698985,.29328817,.21168855,.39927948,.79770178,.6442064,2.8880939e-07,.31853426,.2030068,.22106482,.41846719,.30605391,.0021167998,.20623271,.11890704,.038921196,.097570308,.065348372,129.4296,168.11839,147.58736,199.43732,211.06612,207.75699,166.11075,188.40186,183.57608,26.917133,87.570435,79.365631,1.0494237,1.2486717,1.1322931,-.079494767,.47893324,.184285,.25837311,.40554196,.32424539,67,31,24,44,9,33,26,46,12,21,22,22,21,24,54,30,16,35,48,16
2012,5,4548.0337,3623.4526,349261,259503,.27249482,.24829158,.68571615,.062839583,.35038176,0,.27249482,90.133324,269.40637,,33.153114,,.93408412,.0386969,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.016329851,.48531702,.25363493,.21535224,0,.016329851,202.43025,251.13664,,17.787479,,-.43156007,.03597733,.066008456,.59543216,.11581349,.41361022,0,.066008456,119.39986,239.24196,,56.606106,,.52696162,.076030329,.0016955917,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,1.1463477e-16,.42422858,.033473358,.039854489,1.210595,.49602279,0,.13560581,.000027428183,.011601914,.5366528,.26880211,0,0,0,1.1463477e-16,.42422858,.033473358,64.602348,113.62836,95.068787,127.40762,519.08398,148.37459,,,,6.1394401,23.166714,11.709897,,,,.039356798,1.7597976,.62752175,3.6514449e-13,.45551169,.15678798,67,1,9,65,26,34,1,1,3,1,59,,44,,51,9,40,57,36,7
2013,5,4548.0337,3623.4526,349261,259503,.30243188,.26620194,.73088485,.06836573,.37432575,.014238522,.28819337,92.712646,152.61003,192.69209,16.617548,1.5446782,.79040229,.11274216,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,6.9546702e-10,.18093015,.12411853,.4986423,.27688378,.20767923,.11003927,.014079258,210.10277,255.72041,276.25183,13.898079,1.4023361,-.27833655,.24179278,.098850906,.63151497,.1195942,.4365046,.023434754,.075416148,122.86449,176.70358,209.29378,20.764448,1.6272802,.33986616,.10661311,.081345603,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.11446296,.16545573,2.0144603e-16,.5599426,.049799494,.03828226,1.3207256,.50658661,0,.14965123,.000029663266,.01223077,.56398433,.28825831,0,2.1627828e-09,0,1.8131774e-16,.53276837,.047448743,69.116066,117.01007,99.3125,129.51617,168.78096,142.36636,135.86914,229.22026,212.78131,6.1389012,23.113987,11.71163,1.1364548,1.9088147,1.6131365,-.024439821,1.588792,.44597349,2.1364152e-12,.4979454,.17144738,67,2,8,63,23,51,2,16,2,1,6,12,39,46,51,9,39,56,37,7
2014,5,4548.0337,3623.4526,349261,259503,.4003146,.35999462,.82961929,.22428828,.38355437,.17853798,.22177662,97.744217,194.93666,186.29752,14.898602,1.4579196,.93206501,.14917329,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,1.3224108e-10,.23537487,.1548647,.53177434,.30802298,.19823626,.1293496,.025515107,209.7149,258.0687,273.70966,9.0229177,1.3640947,-.27881455,.28396159,.14222372,.65180427,.14198691,.41651052,.048916884,.093306825,119.50237,180.70401,193.90744,12.983691,1.4934872,.34044987,.17604747,.11941184,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.1487809,.22529462,7.8815838e-06,.52961296,.15005784,.051176906,1.2660184,.5666244,0,.27048355,.00017003612,.01010416,.57722896,.24142888,0,.12623245,1.7834287e-08,1.7351210e-08,.34086427,.078639582,77.632607,121.63844,105.19018,156.22986,224.37329,176.47986,142.80702,200.97493,170.71346,6.1701488,18.978271,9.9508581,1.1554456,1.5774012,1.2955234,-.10874104,1.4176656,.51800716,.0065769004,.56241924,.30855128,67,1,3,31,20,8,2,8,1,4,22,16,58,44,46,27,27,51,40,10
