year,t_bg_N_c_u5,t_bg_N_fam_c_u5,county,share_hr,adj_supply_any,adj_supply_ccc,adj_supply_fcc,adj_supply_hr,adj_supply_public,totcost_any,totcost_ccc,totcost_hr,totcost_public,quality_premium,access_index,state_adj_supply_any,state_adj_supply_ccc,state_adj_supply_fcc,state_adj_supply_hr,state_adj_supply_public,state_totcost_any,state_totcost_ccc,state_totcost_hr,state_totcost_public,state_quality_premium,state_access_index,state_share_hr,msa_adj_supply_any,msa_adj_supply_ccc,msa_adj_supply_fcc,msa_adj_supply_hr,msa_adj_supply_public,msa_totcost_any,msa_totcost_ccc,msa_totcost_hr,msa_totcost_public,msa_quality_premium,msa_access_index,msa_share_hr,rural_adj_supply_any,rural_adj_supply_ccc,rural_adj_supply_fcc,rural_adj_supply_hr,rural_adj_supply_public,rural_totcost_any,rural_totcost_ccc,rural_totcost_hr,rural_totcost_public,rural_quality_premium,rural_access_index,rural_share_hr,st_med_adj_supply_any,st_med_adj_supply_ccc,st_med_adj_supply_fcc,st_med_adj_supply_hr,st_med_adj_supply_public,st_med_totcost_any,st_med_totcost_ccc,st_med_totcost_hr,st_med_totcost_public,st_med_quality_premium,st_med_access_index,st_med_share_hr,p25_adj_supply_any,p75_adj_supply_any,p50_adj_supply_any,p25_adj_supply_ccc,p75_adj_supply_ccc,p50_adj_supply_ccc,p25_adj_supply_fcc,p75_adj_supply_fcc,p50_adj_supply_fcc,p25_adj_supply_hr,p75_adj_supply_hr,p50_adj_supply_hr,p25_adj_supply_public,p75_adj_supply_public,p50_adj_supply_public,p25_totcost_any,p75_totcost_any,p50_totcost_any,p25_totcost_ccc,p75_totcost_ccc,p50_totcost_ccc,p25_totcost_hr,p75_totcost_hr,p50_totcost_hr,p25_totcost_public,p75_totcost_public,p50_totcost_public,p25_quality_premium,p75_quality_premium,p50_quality_premium,p25_access_index,p75_access_index,p50_access_index,p25_share_hr,p75_share_hr,p50_share_hr,N_county,rank_adj_supply_any,rank_adj_supply_ccc,rank_adj_supply_fcc,rank_adj_supply_hr,rank_adj_supply_public,rank_share_hr,rank_access_index,rank_totcost_any,rank_totcost_ccc,rank_totcost_hr,rank_totcost_public,rank_quality_premium,s_adj_supply_fcc,s_adj_supply_ccc,s_adj_supply_public,s_st_adj_supply_fcc,s_st_adj_supply_ccc,s_st_adj_supply_public
2013,1549,1049,Dodge,.051242001,.76128387,.097266644,.62337184,.00020216216,.040645365,123.97514,202.82664,182.80174,16.142454,1.4449574,.17415068,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,.25567755,1.3054497,.74715215,0,.24116609,4.6129379e-08,.22212112,.98050356,.66523713,0,6.7868272e-10,6.6814901e-27,2.5276571e-15,.095860824,.00041112065,116.97575,133.66765,129.70958,182.69154,219.91119,194.32782,153.54799,189.66678,160.63858,4.3333421,22.194588,14.138918,1.0674214,1.5945516,1.241205,-.12733328,.5322414,.17257725,4.4035522e-11,.073857673,.00099068286,87,24,44,17,42,50,66,54,62,68,31,30,34,82,13,5,56,37,7
2014,1549,1049,Dodge,.076479927,.76701546,.097266644,.59813267,.0002996212,.071616113,121.65401,202.65332,184.08188,11.663922,1.4367172,.13320829,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,.24003054,1.3039726,.66872859,0,.24116609,4.6129379e-08,.24003054,.92948455,.54143524,0,6.7868272e-10,6.6814901e-27,7.4944332e-08,.13200474,.081873007,117.93415,129.91367,125.86433,183.27223,220.24454,194.96671,157.9471,191.19455,165.52116,4.1944528,18.111149,5.6021023,1.0976428,1.575322,1.2755328,-.29540297,.53797984,.21472156,.000034182576,.099922426,.08748211,87,26,50,17,54,55,83,62,66,64,40,30,44,78,13,9,51,40,10
2015,1549,1049,Dodge,.056919474,.74646246,.10347938,.58069575,.00029962166,.062287316,126.67679,200.78574,189.92998,15.225819,1.4555217,.069337539,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,.29916856,1.2841965,.63040102,1.6057620e-30,.24116609,.0069390768,.28507537,.89878464,.50655752,0,6.7868272e-10,6.6814901e-27,3.6785382e-28,.13200474,.047420405,122.18248,131.06769,128.85497,183.69446,207.77783,195.08336,163.20718,196.38899,170.59222,4.9555759,26.166719,9.1863194,1.1205847,1.5324405,1.2833786,-.39377654,.60560209,-.03067404,5.0479089e-26,.10044935,.079359315,87,25,41,13,59,58,84,67,70,66,59,56,58,78,14,8,49,41,10
2016,1549,1049,Dodge,.054939531,.67474771,.10909022,.51079994,.00029962178,.054857537,133.30499,171.23775,169.69157,28.258066,1.2098835,-.027481087,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,1.9108426e-09,.30411661,.5114966,.29942033,.1728306,.14193203,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.15543061,.34662282,.59937966,.13340059,.36983588,.065106496,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.2479441,.23631039,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.060959227,.30563268,.20220537,1.0992064,.63525027,0,.29776081,.00001005017,.19265476,.80309767,.52558666,0,6.7868272e-10,6.6814901e-27,3.6785382e-28,.10996614,.043537039,128.97438,138.05862,133.19798,152.40741,185.48001,165.02931,162.22112,175.04156,168.32249,4.9528675,26.166719,9.0432043,1.0993497,1.3102007,1.1553234,-.49915817,.47696626,-.014511287,1.6801027e-24,.095973149,.084948562,87,30,40,15,70,66,87,74,67,14,39,62,29,76,16,8,46,43,11
2017,1549,1049,Dodge,.11025581,.62481517,.073893435,.47645375,.00049024867,.07483916,126.29469,242.6577,177.28635,18.202223,1.2477821,-.028476311,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-4.6245544e-10,.34396562,.52594823,.32267669,.15580295,.15814857,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.15801862,.37822509,.58497655,.14603442,.33304632,.084434181,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.25207248,.28931466,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.064159445,.36346814,.21619461,1.0050783,.54218751,0,.1824289,3.4885495e-08,.18277797,.7182951,.4674674,0,1.2151624e-09,3.7264325e-25,1.3804517e-08,.13200474,.083038419,117.18105,132.93144,131.26202,188.99446,325.07251,200.16115,165.00717,175.58339,169.65282,4.1944528,18.722258,5.6021023,1.0803585,1.3370582,1.1271149,-.42572296,.38537839,.13351981,.000025867321,.13107941,.11112947,87,33,54,13,75,60,84,75,67,41,46,32,42,76,12,12,41,46,13
2018,1549,1049,Dodge,.12348222,.58583391,.073702559,.43730795,.0075505776,.074823365,131.62941,216.61714,184.76245,11.711975,1.270618,.029065313,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,8.5295360e-10,.33501783,.49953386,.31540722,.14658515,.15337764,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.16242918,.37315604,.55946279,.13497612,.32268941,.069448829,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.25910828,.27417949,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.072905689,.3529003,.21225072,.91116136,.5359621,0,.18240257,3.4885495e-08,.17205539,.63841045,.49228567,1.5437424e-30,2.2150590e-07,2.3569288e-21,1.3804517e-08,.13200474,.083038419,118.84887,141.22,135.74521,196.39667,226.43341,208.04448,167.0834,198.77783,191.99995,4.1944528,18.722258,5.6021023,1.0994884,1.4166373,1.2258141,-.32957163,.38480225,.17081062,.035069175,.15624569,.12452421,87,32,53,17,73,51,81,70,67,55,60,37,57,75,13,13,41,47,12
2012,2266,1906,Douglas,.065424994,.88188052,.10932368,.70513231,0,.06742458,108.57047,184.70061,,33.915031,,1.0181195,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.4841477,.2403207,.22799543,0,.015831575,196.62134,246.58629,,19.712482,,-.37644094,.034316644,.61584675,.11383594,.42683896,0,.075171843,114.67954,244.49701,,60.074459,,.60050148,.085426532,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.52244204,1.2165254,.88203174,6.0837618e-28,.20779069,.024925577,.43767181,.88451505,.70160353,0,0,0,4.2788466e-09,.098835997,.011990336,103.41948,116.2337,112.66939,146.60156,175.52618,151.54254,,,,8.8889074,19.333372,12.250025,,,,.54656935,1.5098404,.99578959,2.4351204e-08,.10445818,.016992215,87,7,35,3,44,36,48,11,49,13,,22,,80,12,8,57,36,7
2013,2266,1906,Douglas,.10331084,1.0081204,.13698055,.75064868,0,.12049124,108.37953,168.30861,202.46678,14.834942,1.6959232,.54418713,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,.62872952,1.3742088,1.0199301,6.0837638e-28,.26756096,.038901426,.46035826,.99427247,.75034547,0,0,0,8.6069470e-08,.21756814,.075622037,103.08404,117.11449,107.98978,153.16859,185.18974,157.67505,195.67796,207.84465,199.31685,6.6686039,18.444481,9.5586061,1.5339415,1.8285418,1.6414099,.11032815,.99387527,.56301731,1.0951845e-07,.16851737,.08926589,87,4,29,3,70.5,14,39,10,37,47,40,19,51,74,14,12,56,37,7
2014,2266,1906,Douglas,.10561033,1.0046021,.1344023,.76020467,.010267626,.10999504,110.80444,169.0584,144.59427,13.470632,1.2218937,.43284017,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,.64453673,1.3381937,1.0099357,1.4248031e-22,.26496175,.042864013,.51742011,1.0262216,.73607022,3.5732849e-23,.011973555,.0011410138,1.4336141e-06,.035812493,.01594577,107.13532,124.23782,117.57495,153.2359,178.8056,159.05151,135.77779,153.33337,139.50002,7.2232547,17.092083,9.9444647,1.0681832,1.3224144,1.1572586,.018437447,.65638775,.30483767,.00056911504,.044371612,.03006695,87,3,36,1,49,35,71,26,52,39,19,45,22,76,13,11,51,40,10
2015,2266,1906,Douglas,.11263298,.8705768,.10984238,.66691345,.015031533,.093820922,112.20073,171.42963,138.78117,13.429749,1.1554925,.35758856,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,.54274607,1.1551636,.83120942,2.5517524e-23,.2000967,.023157692,.42477879,.84781027,.60782033,1.9213081e-11,.01217876,.0033095696,1.1599850e-06,.03496315,.015140959,107.05109,127.72394,119.2582,158.13824,183.27785,162.09756,134.02779,143.41669,139.30557,7.0833473,17.583368,9.9052,1.0365613,1.2613041,1.1268419,-.044337962,.5405829,.18137626,.0019926378,.058508098,.036311984,87,8,37,4,53,39,74,36,54,39,20,47,17,77,13,11,49,41,10
2016,2266,1906,Douglas,.085909635,.84653705,.12283695,.64259213,.015727509,.081107974,122.8379,210.26195,201.61554,25.299181,1.5561066,.23658875,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,1.9108426e-09,.30411661,.5114966,.29942033,.1728306,.14193203,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.15543061,.34662282,.59937966,.13340059,.36983588,.065106496,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.2479441,.23631039,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.060959227,.30563268,.5660885,1.1091774,.86038059,1.2379277e-22,.24117176,.051443029,.40601391,.81971788,.62138987,3.9836140e-16,.015445762,.0037103605,9.8322903e-07,.034111742,.015140712,121.67674,137.26273,129.11026,176.4543,210.18318,181.69865,158.04868,221.0278,214.57372,7.0833473,17.583368,9.877923,1.2283288,1.7264299,1.5612409,-.11531195,.4805918,.15787236,.0004960362,.061827179,.039771475,87,7,36,3,65,49,84,49,51,49,54,58,59,76,15,10,46,43,11
2017,2266,1906,Douglas,.22423515,.78826123,.14434101,.54031777,.11476848,.10360244,117.51263,226.55362,163.34949,26.154984,1.3214196,.34592375,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-4.6245544e-10,.34396562,.52594823,.32267669,.15580295,.15814857,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.15801862,.37822509,.58497655,.14603442,.33304632,.084434181,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.25207248,.28931466,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.064159445,.36346814,.45477334,1.0200624,.76379019,1.4826039e-22,.28326595,.059722409,.31789288,.66788989,.51532274,.00011848476,.19255173,.059762731,.0000482412,.036021087,.018527102,109.17013,133.94025,125.64047,160.49394,190.11934,165.41484,159.10771,176.94318,170.27895,6.6672311,15.305586,9.6887264,1.2659173,1.4188582,1.3283032,-.16722943,.74229485,.29611099,.027987868,.34975696,.20548409,87,9,31,6,17,43,59,30,56,34,33,45,49,69,18,13,41,46,13
2018,2266,1906,Douglas,.17964502,.68932438,.12581925,.50456297,.09735851,.058942165,129.41182,184.58745,185.10089,12.894831,1.4132411,.22260107,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,8.5295360e-10,.33501783,.49953386,.31540722,.14658515,.15337764,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.16242918,.37315604,.55946279,.13497612,.32268941,.069448829,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.25910828,.27417949,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.072905689,.3529003,.35828882,.91764551,.68862027,2.5493475e-33,.2413383,.031745791,.30379245,.63523442,.4886249,2.4871684e-07,.17939283,.024403324,.000014562494,.029889019,.012925366,123.4303,144.47502,131.47147,173.92683,193.40155,178.28131,179.39023,204.32068,192.5889,6.4722352,15.666698,9.7777967,1.3324388,1.5586932,1.4206274,-.20428626,.6090129,.14934248,.0067199301,.32422286,.13334849,87,15,35,9,17,65,68,49,63,27,61,43,72,73,18,9,41,47,12
2012,699,552,Faribault,.099696241,.60214019,.12311078,.37890011,0,.10012928,101.35226,151.75731,,69.98764,,.71212548,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.4841477,.2403207,.22799543,0,.015831575,196.62134,246.58629,,19.712482,,-.37644094,.034316644,.61584675,.11383594,.42683896,0,.075171843,114.67954,244.49701,,60.074459,,.60050148,.085426532,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,1.4617056e-10,1.0753945,.18993464,0,.3539094,7.6784198e-28,1.4616490e-10,.86052978,.18993464,0,0,0,0,.11498164,1.9074835e-11,77.790184,117.67036,103.34135,129.3389,203.4446,149.99171,,,,3.1111174,137.95862,21.055599,,,,-.24444228,1.3265765,.35700825,0,.11597376,.00026451764,87,42,27,49,44,21,29,33,36,4,,52,,63,20,17,57,36,7
2013,699,552,Faribault,.09947475,.6093694,.12311078,.38612935,0,.10012928,98.928154,132.87895,237.37599,19.693449,2.157752,.32641906,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,2.9607568e-08,1.1446977,.21803001,0,.3539094,5.9655844e-28,2.8314600e-08,.55418777,.21793008,0,0,0,0,.11498164,1.9074835e-11,81.211884,113.86114,101.13368,114.93222,155.3027,126.05519,205.77797,260.33362,234.87521,3.1111174,30.805618,21.055599,2.0054712,2.3440359,2.1438787,-.3572078,.79579812,-.01150614,0,.10947496,.00024819851,87,45,31,52,70.5,22,41,31,18,15,57,47,72,63,20,16,56,37,7
2014,699,552,Faribault,.13470431,.68465596,.14398655,.42787859,.020875774,.11279085,103.37242,145.85356,210.91867,19.006001,1.8865423,.28723097,.58581603,.23326772,.29651099,.093135968,.056037318,169.09805,223.2364,237.77991,10.806197,1.4223517,-1.3042655e-09,.23537487,.52920616,.29047146,.21199979,.11928331,.026734933,203.22955,253.19379,270.85358,9.3188543,1.3913519,-.19024478,.2673994,.67612052,.14201587,.43132392,.051425532,.1027807,114.65122,175.44817,185.02052,13.178819,1.4718029,.30347994,.18428911,.54117668,.20257875,.22597989,.065413721,.021956054,173.32027,240.6362,254.02663,8.0444069,1.3888881,-.093194909,.22529462,2.8314707e-08,1.2952387,.51674837,0,.35554367,5.9655844e-28,3.6897667e-09,.64459008,.50801158,0,6.0871989e-20,0,1.2333585e-35,.13791406,8.7387762e-12,79.406204,126.01635,105.8539,132.56552,180.61284,144.90488,194.25687,227.4236,215.49301,3.2408006,27.888945,21.111256,1.6024125,2.1843266,1.7690334,-.57905114,.99717647,.035535745,2.2256169e-35,.20460911,.019724678,87,39,32,42,44,34,55,46,41,19,53,74,68,62,21,16,51,40,10
2015,699,552,Faribault,.2239136,.72302127,.18590179,.44136688,.13382867,.095752552,104.46276,139.21069,172.38298,19.100662,1.6001143,.46524572,.5579595,.22679776,.27366361,.099622801,.05749809,172.20628,229.06659,234.30888,10.534803,1.3604409,-8.0739887e-10,.26617271,.50646752,.28420332,.19157569,.12824744,.030688496,207.41833,260.86038,274.01205,9.1041908,1.3735445,-.1838391,.30445868,.64009982,.13522397,.40461093,.053960562,.10026496,116.03575,178.34892,170.97406,12.816929,1.3395381,.29326153,.20509866,.51399022,.20070736,.20140466,.07495261,.026161147,178.49532,248.6633,253.5575,7.9022145,1.3498224,-.079697639,.26232243,6.2793980e-08,1.1738834,.51843339,0,.3574203,9.5618014e-11,6.2792552e-08,.82666677,.43028867,0,.0012541679,0,0,.13791406,2.5864207e-12,99.231918,117.37032,104.08029,120.83388,179.44444,130.75702,140.0834,200.25005,161.97235,3.5555623,28.611168,21.13184,1.1692065,1.8471107,1.5658758,-.58494318,1.3049741,.14221172,0,.57689488,.00021221134,87,29,13,37,6,38,30,20,42,12,48,75,70,61,26,13,49,41,10
2016,699,552,Faribault,.24205244,.71823657,.19415151,.40780094,.12682281,.11628411,128.75644,203.46495,178.91472,36.785362,1.3246255,.34060255,.54536021,.23544866,.24874178,.11232919,.061169744,180.23764,249.16425,248.77882,13.291072,1.3652824,1.9108426e-09,.30411661,.5114966,.29942033,.1728306,.14193203,.039245691,215.30611,272.64029,278.22534,8.6599627,1.3135979,-.15543061,.34662282,.59937966,.13340059,.36983588,.065106496,.096143164,124.29613,211.71506,193.60371,20.678654,1.4621577,.2479441,.23631039,.51103741,.20528212,.18031928,.091876112,.032526162,180.67175,262.80194,265.64154,7.4830885,1.2960076,-.060959227,.30563268,1.2181064e-10,1.1032332,.55415535,0,.44802547,7.5635873e-11,1.2180633e-10,.64458603,.43009549,0,.070044212,7.5635873e-11,8.0173092e-39,.18204761,1.0601588e-07,122.48692,145.59311,137.3784,187.82695,206.68564,194.92133,137.77129,205.60477,185.10611,3.2500067,31.540426,18.555593,1.0520244,1.5634122,1.2576647,-.75610405,1.1321265,.2740134,9.5134770e-31,.53014433,.16458276,87,21,14,39,13,32,38,36,63,44,42,71,43,57,27,16,46,43,11
2017,699,552,Faribault,.24442104,.68602729,.21962976,.35011342,.14413539,.11628411,110.11956,216.44887,167.47029,50.771553,1.4170622,.32239038,.54869336,.25461191,.22409937,.12974453,.070539512,177.0968,266.64069,242.41585,16.556353,1.3080291,-4.6245544e-10,.34396562,.52594823,.32267669,.15580295,.15814857,.047571991,213.39621,269.72192,273.1868,8.7231159,1.2847642,-.15801862,.37822509,.58497655,.14603442,.33304632,.084434181,.10717747,119.19171,261.72543,185.56627,29.051991,1.3513918,.25207248,.28931466,.51884514,.22063032,.16179247,.11087692,.037836995,176.18246,264.85056,261.42206,7.5126877,1.2527828,-.064159445,.36346814,6.2398605e-08,1.2760423,.27729309,0,.56072491,9.5594033e-11,5.6839134e-08,.60804123,.23349929,0,.070044212,9.5594033e-11,6.8499351e-39,.18204761,1.0601588e-07,96.677368,128.65721,107.80139,126.54209,248.15668,194.25206,119.63894,206.63268,129.43805,3.2500067,31.23439,18.555593,.91043538,1.7210599,1.2130396,-.75991607,1.2126819,.26859128,9.5134770e-31,.53810471,.18116629,87,20,15,40,11,36,54,35,46,26,37,68,58,51,32,17,41,46,13
2018,699,552,Faribault,.24515723,.69456673,.11261907,.38233387,.070625335,.19961378,99.623802,156.21454,161.9706,18.116039,1.4262906,.46415511,.52262598,.2458825,.21444264,.12103772,.062300872,197.41147,266.34604,262.4071,10.180117,1.2756855,8.5295360e-10,.33501783,.49953386,.31540722,.14658515,.15337764,.037541486,241.53583,303.78687,307.64191,8.5899658,1.3150409,-.16242918,.37315604,.55946279,.13497612,.32268941,.069448829,.10179724,127.02396,206.62012,175.25334,12.716738,1.1995565,.25910828,.27417949,.48326793,.21080883,.15286888,.10507996,.03095335,204.42227,284.43594,291.12512,7.6084881,1.2703981,-.072905689,.3529003,5.6958001e-08,1.2323637,.55415535,0,.34642527,5.9327949e-28,2.9926937e-08,.64458603,.42940587,0,.069067709,1.4531271e-26,0,.25048268,1.1147247e-07,83.207359,119.28806,102.79652,125.36728,189.36118,166.55557,125.63894,191.30562,168.58336,3.0555615,28.583389,18.662308,1.0491861,1.6183996,1.5592204,-.63543379,1.2925953,.26679313,0,.5229916,.20846224,87,14,39,28,29,7,45,17,19,7,44,70,73,55,16,29,41,47,12
2012,1838,1276,Fillmore,.1110869,.9571026,.15838957,.476432,0,.32228103,106.1595,251.09607,,96.194954,,1.1428741,.5348947,.19158287,.30461493,0,.0386969,165.04706,245.78123,,35.264988,,-6.5270100e-10,.054010592,.4841477,.2403207,.22799543,0,.015831575,196.62134,246.58629,,19.712482,,-.37644094,.034316644,.61584675,.11383594,.42683896,0,.075171843,114.67954,244.49701,,60.074459,,.60050148,.085426532,.49562806,.16701594,.23368755,0,.0016955917,168.67125,242.06996,,12.500026,,-.17660937,.0041277604,.018887423,1.1368538,.7016995,0,.30278698,4.4065587e-29,.00039278955,.72725999,.38590437,0,0,0,0,1.5381019e-13,0,97.216927,132.7025,112.27638,173.80382,320.05093,208.79303,,,,22.083378,137.61139,106.86133,,,,-.066986322,1.2369663,.68458259,0,1.4999417e-11,0,87,2,20,33,44,3,22,5,42,49,,64,,50,17,34,57,36,7
2013,1838,1276,Fillmore,.11452984,.95107567,.17103581,.45858479,0,.32145506,106.55755,191.26224,294.52643,40.011475,2.5072949,.53956836,.5584662,.2060665,.31070444,.071046881,.041695278,170.82504,220.14426,246.10498,16.989559,1.5036138,1.2433812e-09,.18093015,.49868381,.26189497,.22297435,.1008946,.013814513,203.77264,250.44026,275.11743,14.825048,1.4437652,-.16519982,.22278397,.65383154,.11700851,.45065215,.023433577,.086170882,118.26678,171.81586,199.8241,20.442402,1.5990849,.26352802,.11416462,.5121603,.1799643,.23593025,.044105411,.0018471254,174.93257,238.03322,265.6413,12.412881,1.4365072,-.086296298,.16545573,.0064488668,1.2034038,.77444661,0,.30278698,4.4065587e-29,.00023967541,.7884171,.33508965,0,0,0,0,1.5381019e-13,0,100.68354,132.54951,113.24658,140.25555,228.15286,211.80557,269.02786,330.67236,296.77792,22.083378,58.361225,40.611191,2.1301033,3.0137358,2.3112049,-.32515165,.35563114,.13546717,0,1.4964866e-11,0,87,5,17,41,70.5,4,34,11,33,60,78,74,79,48,18,34,56,37,7
